,Model,Level,EC,F1 score
14940,Models + BLASTp,3,3.1.21.3,1.0
14941,Models + BLASTp,3,3.1.21.4,0.8695652173913044
14942,Models + BLASTp,3,3.1.21.5,0.962962962962963
14943,Models + BLASTp,3,3.1.21.7,1.0
14944,Models + BLASTp,3,3.1.22.1,0.975609756097561
14945,Models + BLASTp,3,3.1.26.11,0.9885057471264368
14946,Models + BLASTp,3,3.1.26.12,0.962962962962963
14947,Models + BLASTp,3,3.1.26.13,0.8666666666666666
14948,Models + BLASTp,3,3.1.26.3,0.9896907216494846
14949,Models + BLASTp,3,3.1.26.4,0.9907407407407407
14950,Models + BLASTp,3,3.1.26.5,0.99009900990099
14951,Models + BLASTp,3,3.1.26.8,1.0
14952,Models + BLASTp,3,3.1.3.1,0.888888888888889
14953,Models + BLASTp,3,3.1.3.10,0.896551724137931
14954,Models + BLASTp,3,3.1.3.104,0.8
14955,Models + BLASTp,3,3.1.3.11,0.9908256880733944
14956,Models + BLASTp,3,3.1.3.12,1.0
14957,Models + BLASTp,3,3.1.3.15,0.962962962962963
14958,Models + BLASTp,3,3.1.3.16,0.9627791563275435
14959,Models + BLASTp,3,3.1.3.18,0.9767441860465117
14960,Models + BLASTp,3,3.1.3.2,0.9714285714285714
14961,Models + BLASTp,3,3.1.3.23,0.7407407407407408
14962,Models + BLASTp,3,3.1.3.24,1.0
14963,Models + BLASTp,3,3.1.3.25,0.9285714285714286
14964,Models + BLASTp,3,3.1.3.27,0.9285714285714286
14965,Models + BLASTp,3,3.1.3.3,0.7407407407407408
14966,Models + BLASTp,3,3.1.3.36,0.7857142857142857
14967,Models + BLASTp,3,3.1.3.4,0.8571428571428571
14968,Models + BLASTp,3,3.1.3.41,0.962962962962963
14969,Models + BLASTp,3,3.1.3.45,0.962962962962963
14970,Models + BLASTp,3,3.1.3.48,0.9243027888446216
14971,Models + BLASTp,3,3.1.3.5,0.9866666666666667
14972,Models + BLASTp,3,3.1.3.56,0.8
14973,Models + BLASTp,3,3.1.3.6,0.7741935483870969
14974,Models + BLASTp,3,3.1.3.64,0.888888888888889
14975,Models + BLASTp,3,3.1.3.66,1.0
14976,Models + BLASTp,3,3.1.3.67,0.888888888888889
14977,Models + BLASTp,3,3.1.3.68,0.8387096774193549
14978,Models + BLASTp,3,3.1.3.7,0.962962962962963
14979,Models + BLASTp,3,3.1.3.70,0.9655172413793104
14980,Models + BLASTp,3,3.1.3.71,1.0
14981,Models + BLASTp,3,3.1.3.73,0.9285714285714286
14982,Models + BLASTp,3,3.1.3.74,0.8387096774193549
14983,Models + BLASTp,3,3.1.3.77,1.0
14984,Models + BLASTp,3,3.1.3.78,0.923076923076923
14985,Models + BLASTp,3,3.1.3.8,0.962962962962963
14986,Models + BLASTp,3,3.1.3.84,1.0
14987,Models + BLASTp,3,3.1.3.86,0.8461538461538461
14988,Models + BLASTp,3,3.1.3.87,1.0
14989,Models + BLASTp,3,3.1.3.89,0.967741935483871
14990,Models + BLASTp,3,3.1.3.9,1.0
14991,Models + BLASTp,3,3.1.3.99,0.9285714285714286
14992,Models + BLASTp,3,3.1.30.1,0.9777777777777777
14993,Models + BLASTp,3,3.1.31.1,1.0
14994,Models + BLASTp,3,3.1.4.1,1.0
14995,Models + BLASTp,3,3.1.4.11,0.9777777777777777
14996,Models + BLASTp,3,3.1.4.12,0.9
14997,Models + BLASTp,3,3.1.4.14,1.0
14998,Models + BLASTp,3,3.1.4.16,0.7368421052631579
14999,Models + BLASTp,3,3.1.4.17,0.7142857142857143
15000,Models + BLASTp,3,3.1.4.2,0.8823529411764706
15001,Models + BLASTp,3,3.1.4.3,0.9090909090909091
15002,Models + BLASTp,3,3.1.4.35,0.9142857142857143
15003,Models + BLASTp,3,3.1.4.37,1.0
15004,Models + BLASTp,3,3.1.4.38,1.0
15005,Models + BLASTp,3,3.1.4.4,0.9473684210526316
15006,Models + BLASTp,3,3.1.4.46,0.9696969696969697
15007,Models + BLASTp,3,3.1.4.50,0.9473684210526316
15008,Models + BLASTp,3,3.1.4.52,0.8717948717948718
15009,Models + BLASTp,3,3.1.4.53,0.717948717948718
15010,Models + BLASTp,3,3.1.4.54,0.9767441860465117
15011,Models + BLASTp,3,3.1.4.55,0.9714285714285714
15012,Models + BLASTp,3,3.1.4.58,1.0
15013,Models + BLASTp,3,3.1.5.1,0.972972972972973
15014,Models + BLASTp,3,3.1.6.1,0.3287671232876712
15015,Models + BLASTp,3,3.1.6.12,0.9047619047619047
15016,Models + BLASTp,3,3.1.6.14,0.9019607843137256
15017,Models + BLASTp,3,3.1.6.4,0.7843137254901961
15018,Models + BLASTp,3,3.1.6.6,0.5573770491803278
15019,Models + BLASTp,3,3.1.7.2,0.9142857142857143
15020,Models + BLASTp,3,3.1.8.1,0.8333333333333334
15021,Models + BLASTp,3,3.11.1.1,0.9491525423728813
15022,Models + BLASTp,3,3.11.1.2,0.9600000000000001
15023,Models + BLASTp,3,3.13.1.1,1.0
15024,Models + BLASTp,3,3.13.1.9,0.967741935483871
15025,Models + BLASTp,3,3.13.2.1,0.9473684210526315
15026,Models + BLASTp,3,3.2.1.1,0.7951807228915663
15027,Models + BLASTp,3,3.2.1.10,0.6666666666666666
15028,Models + BLASTp,3,3.2.1.101,1.0
15029,Models + BLASTp,3,3.2.1.106,0.967741935483871
15030,Models + BLASTp,3,3.2.1.113,0.8666666666666666
15031,Models + BLASTp,3,3.2.1.122,0.967741935483871
15032,Models + BLASTp,3,3.2.1.131,0.9655172413793104
15033,Models + BLASTp,3,3.2.1.132,0.9285714285714286
15034,Models + BLASTp,3,3.2.1.135,0.32
15035,Models + BLASTp,3,3.2.1.136,0.967741935483871
15036,Models + BLASTp,3,3.2.1.139,0.896551724137931
15037,Models + BLASTp,3,3.2.1.14,0.8372093023255814
15038,Models + BLASTp,3,3.2.1.141,1.0
15039,Models + BLASTp,3,3.2.1.143,0.962962962962963
15040,Models + BLASTp,3,3.2.1.147,0.7586206896551724
15041,Models + BLASTp,3,3.2.1.15,0.9090909090909091
15042,Models + BLASTp,3,3.2.1.158,0.923076923076923
15043,Models + BLASTp,3,3.2.1.165,0.9333333333333333
15044,Models + BLASTp,3,3.2.1.169,0.8571428571428571
15045,Models + BLASTp,3,3.2.1.17,0.9147286821705426
15046,Models + BLASTp,3,3.2.1.170,0.888888888888889
15047,Models + BLASTp,3,3.2.1.172,0.9655172413793104
15048,Models + BLASTp,3,3.2.1.177,0.7878787878787877
15049,Models + BLASTp,3,3.2.1.179,0.6470588235294118
15050,Models + BLASTp,3,3.2.1.18,0.9615384615384615
15051,Models + BLASTp,3,3.2.1.180,0.6285714285714286
15052,Models + BLASTp,3,3.2.1.182,0.6363636363636364
15053,Models + BLASTp,3,3.2.1.183,0.7368421052631579
15054,Models + BLASTp,3,3.2.1.184,0.6875
15055,Models + BLASTp,3,3.2.1.185,1.0
15056,Models + BLASTp,3,3.2.1.196,0.8750000000000001
15057,Models + BLASTp,3,3.2.1.2,1.0
15058,Models + BLASTp,3,3.2.1.20,0.7368421052631577
15059,Models + BLASTp,3,3.2.1.21,0.784313725490196
15060,Models + BLASTp,3,3.2.1.22,0.923076923076923
15061,Models + BLASTp,3,3.2.1.23,0.9428571428571428
15062,Models + BLASTp,3,3.2.1.24,0.9090909090909091
15063,Models + BLASTp,3,3.2.1.25,0.9032258064516129
15064,Models + BLASTp,3,3.2.1.26,0.870967741935484
15065,Models + BLASTp,3,3.2.1.28,0.9473684210526316
15066,Models + BLASTp,3,3.2.1.3,0.8148148148148148
15067,Models + BLASTp,3,3.2.1.31,0.8823529411764706
15068,Models + BLASTp,3,3.2.1.35,0.9090909090909091
15069,Models + BLASTp,3,3.2.1.37,0.7500000000000001
15070,Models + BLASTp,3,3.2.1.39,0.875
15071,Models + BLASTp,3,3.2.1.4,0.8390804597701149
15072,Models + BLASTp,3,3.2.1.40,0.9285714285714286
15073,Models + BLASTp,3,3.2.1.41,0.9333333333333333
15074,Models + BLASTp,3,3.2.1.45,0.962962962962963
15075,Models + BLASTp,3,3.2.1.46,1.0
15076,Models + BLASTp,3,3.2.1.49,0.6666666666666666
15077,Models + BLASTp,3,3.2.1.50,1.0
15078,Models + BLASTp,3,3.2.1.51,0.962962962962963
15079,Models + BLASTp,3,3.2.1.52,0.9438202247191011
15080,Models + BLASTp,3,3.2.1.54,0.6285714285714286
15081,Models + BLASTp,3,3.2.1.55,0.8727272727272727
15082,Models + BLASTp,3,3.2.1.58,0.9523809523809523
15083,Models + BLASTp,3,3.2.1.6,0.8333333333333333
15084,Models + BLASTp,3,3.2.1.67,0.85
15085,Models + BLASTp,3,3.2.1.68,0.9090909090909091
15086,Models + BLASTp,3,3.2.1.70,0.923076923076923
15087,Models + BLASTp,3,3.2.1.73,0.8148148148148148
15088,Models + BLASTp,3,3.2.1.78,0.9655172413793104
15089,Models + BLASTp,3,3.2.1.8,0.8925619834710743
15090,Models + BLASTp,3,3.2.1.80,0.7692307692307693
15091,Models + BLASTp,3,3.2.1.81,0.9375
15092,Models + BLASTp,3,3.2.1.82,1.0
15093,Models + BLASTp,3,3.2.1.83,0.923076923076923
15094,Models + BLASTp,3,3.2.1.85,0.9142857142857143
15095,Models + BLASTp,3,3.2.1.86,0.9285714285714286
15096,Models + BLASTp,3,3.2.1.89,1.0
15097,Models + BLASTp,3,3.2.1.91,0.7843137254901961
15098,Models + BLASTp,3,3.2.1.93,0.7999999999999999
15099,Models + BLASTp,3,3.2.1.96,0.75
15100,Models + BLASTp,3,3.2.1.99,0.9655172413793104
15101,Models + BLASTp,3,3.2.2.1,0.6086956521739131
15102,Models + BLASTp,3,3.2.2.20,0.962962962962963
15103,Models + BLASTp,3,3.2.2.21,0.9285714285714286
15104,Models + BLASTp,3,3.2.2.22,0.8656716417910448
15105,Models + BLASTp,3,3.2.2.23,1.0
15106,Models + BLASTp,3,3.2.2.24,0.8484848484848484
15107,Models + BLASTp,3,3.2.2.26,1.0
15108,Models + BLASTp,3,3.2.2.27,0.9952606635071091
15109,Models + BLASTp,3,3.2.2.28,0.962962962962963
15110,Models + BLASTp,3,3.2.2.31,0.9655172413793104
15111,Models + BLASTp,3,3.2.2.4,0.8275862068965518
15112,Models + BLASTp,3,3.2.2.5,0.7857142857142857
15113,Models + BLASTp,3,3.2.2.6,0.927536231884058
15114,Models + BLASTp,3,3.2.2.8,0.6250000000000001
15115,Models + BLASTp,3,3.2.2.9,1.0
15116,Models + BLASTp,3,3.3.2.1,0.6666666666666665
15117,Models + BLASTp,3,3.3.2.10,0.47619047619047616
15118,Models + BLASTp,3,3.3.2.6,0.9655172413793104
15119,Models + BLASTp,3,3.3.2.8,0.9333333333333333
15120,Models + BLASTp,3,3.3.2.9,0.9333333333333333
15121,Models + BLASTp,3,3.4.11.1,0.9822485207100591
15122,Models + BLASTp,3,3.4.11.10,0.9873417721518988
15123,Models + BLASTp,3,3.4.11.15,0.6666666666666666
15124,Models + BLASTp,3,3.4.11.18,0.958904109589041
15125,Models + BLASTp,3,3.4.11.19,0.8148148148148148
15126,Models + BLASTp,3,3.4.11.2,1.0
15127,Models + BLASTp,3,3.4.11.21,1.0
15128,Models + BLASTp,3,3.4.11.23,1.0
15129,Models + BLASTp,3,3.4.11.24,0.6
15130,Models + BLASTp,3,3.4.11.4,0.9500000000000001
15131,Models + BLASTp,3,3.4.11.5,0.9230769230769231
15132,Models + BLASTp,3,3.4.11.6,0.6875000000000001
15133,Models + BLASTp,3,3.4.11.7,1.0
15134,Models + BLASTp,3,3.4.11.9,0.9743589743589743
15135,Models + BLASTp,3,3.4.13.18,0.7999999999999999
15136,Models + BLASTp,3,3.4.13.19,1.0
15137,Models + BLASTp,3,3.4.13.20,0.7894736842105263
15138,Models + BLASTp,3,3.4.13.21,0.972972972972973
15139,Models + BLASTp,3,3.4.13.22,0.972972972972973
15140,Models + BLASTp,3,3.4.13.23,0.9795918367346939
15141,Models + BLASTp,3,3.4.13.9,0.9166666666666666
15142,Models + BLASTp,3,3.4.14.1,0.9545454545454545
15143,Models + BLASTp,3,3.4.14.10,0.9047619047619048
15144,Models + BLASTp,3,3.4.14.11,1.0
15145,Models + BLASTp,3,3.4.14.12,0.8571428571428571
15146,Models + BLASTp,3,3.4.14.4,1.0
15147,Models + BLASTp,3,3.4.14.5,0.9600000000000001
15148,Models + BLASTp,3,3.4.14.9,0.8750000000000001
15149,Models + BLASTp,3,3.4.15.1,1.0
15150,Models + BLASTp,3,3.4.15.5,0.9767441860465117
15151,Models + BLASTp,3,3.4.15.6,1.0
15152,Models + BLASTp,3,3.4.16.4,0.9454545454545454
15153,Models + BLASTp,3,3.4.16.6,0.909090909090909
15154,Models + BLASTp,3,3.4.17.10,1.0
15155,Models + BLASTp,3,3.4.17.11,0.9285714285714286
15156,Models + BLASTp,3,3.4.17.13,0.8571428571428571
15157,Models + BLASTp,3,3.4.17.14,0.923076923076923
15158,Models + BLASTp,3,3.4.17.18,0.967741935483871
15159,Models + BLASTp,3,3.4.17.19,0.989010989010989
15160,Models + BLASTp,3,3.4.17.21,0.962962962962963
15161,Models + BLASTp,3,3.4.17.22,0.888888888888889
15162,Models + BLASTp,3,3.4.17.24,0.9787234042553191
15163,Models + BLASTp,3,3.4.18.1,0.9787234042553191
15164,Models + BLASTp,3,3.4.19.1,0.8571428571428571
15165,Models + BLASTp,3,3.4.19.11,0.7096774193548386
15166,Models + BLASTp,3,3.4.19.12,0.9866666666666666
15167,Models + BLASTp,3,3.4.19.13,0.9375
15168,Models + BLASTp,3,3.4.19.3,1.0
15169,Models + BLASTp,3,3.4.19.5,0.9655172413793104
15170,Models + BLASTp,3,3.4.19.9,1.0
15171,Models + BLASTp,3,3.4.21.100,0.962962962962963
15172,Models + BLASTp,3,3.4.21.102,1.0
15173,Models + BLASTp,3,3.4.21.105,0.9090909090909091
15174,Models + BLASTp,3,3.4.21.107,0.7692307692307692
15175,Models + BLASTp,3,3.4.21.108,0.75
15176,Models + BLASTp,3,3.4.21.109,0.88
15177,Models + BLASTp,3,3.4.21.110,0.9032258064516129
15178,Models + BLASTp,3,3.4.21.116,1.0
15179,Models + BLASTp,3,3.4.21.21,1.0
15180,Models + BLASTp,3,3.4.21.22,1.0
15181,Models + BLASTp,3,3.4.21.25,0.7333333333333333
15182,Models + BLASTp,3,3.4.21.26,0.888888888888889
15183,Models + BLASTp,3,3.4.21.4,0.8936170212765958
15184,Models + BLASTp,3,3.4.21.41,1.0
15185,Models + BLASTp,3,3.4.21.43,1.0
15186,Models + BLASTp,3,3.4.21.47,0.962962962962963
15187,Models + BLASTp,3,3.4.21.5,0.962962962962963
15188,Models + BLASTp,3,3.4.21.50,0.8571428571428571
15189,Models + BLASTp,3,3.4.21.53,0.9919999999999999
15190,Models + BLASTp,3,3.4.21.62,0.6666666666666666
15191,Models + BLASTp,3,3.4.21.63,0.8571428571428571
15192,Models + BLASTp,3,3.4.21.68,0.962962962962963
15193,Models + BLASTp,3,3.4.21.7,0.9032258064516129
15194,Models + BLASTp,3,3.4.21.72,0.7586206896551724
15195,Models + BLASTp,3,3.4.21.73,1.0
15196,Models + BLASTp,3,3.4.21.83,0.9285714285714286
15197,Models + BLASTp,3,3.4.21.88,1.0
15198,Models + BLASTp,3,3.4.21.89,1.0
15199,Models + BLASTp,3,3.4.21.90,1.0
15200,Models + BLASTp,3,3.4.21.92,0.9969604863221885
15201,Models + BLASTp,3,3.4.21.93,0.962962962962963
15202,Models + BLASTp,3,3.4.21.96,0.8
15203,Models + BLASTp,3,3.4.21.97,1.0
15204,Models + BLASTp,3,3.4.22.1,0.9444444444444444
15205,Models + BLASTp,3,3.4.22.10,0.9743589743589743
15206,Models + BLASTp,3,3.4.22.15,0.7333333333333334
15207,Models + BLASTp,3,3.4.22.34,0.6285714285714286
15208,Models + BLASTp,3,3.4.22.37,0.9333333333333333
15209,Models + BLASTp,3,3.4.22.38,0.9333333333333333
15210,Models + BLASTp,3,3.4.22.40,0.9411764705882353
15211,Models + BLASTp,3,3.4.22.44,0.5333333333333333
15212,Models + BLASTp,3,3.4.22.45,1.0
15213,Models + BLASTp,3,3.4.22.49,0.9285714285714286
15214,Models + BLASTp,3,3.4.22.52,1.0
15215,Models + BLASTp,3,3.4.22.53,1.0
15216,Models + BLASTp,3,3.4.22.54,0.9696969696969697
15217,Models + BLASTp,3,3.4.22.59,1.0
15218,Models + BLASTp,3,3.4.22.70,1.0
15219,Models + BLASTp,3,3.4.22.71,0.972972972972973
15220,Models + BLASTp,3,3.4.22.8,0.9333333333333333
15221,Models + BLASTp,3,3.4.23.12,0.7659574468085107
15222,Models + BLASTp,3,3.4.23.21,0.8749999999999999
15223,Models + BLASTp,3,3.4.23.24,0.9696969696969697
15224,Models + BLASTp,3,3.4.23.34,0.967741935483871
15225,Models + BLASTp,3,3.4.23.36,0.9943502824858756
15226,Models + BLASTp,3,3.4.23.43,0.9696969696969697
15227,Models + BLASTp,3,3.4.23.46,1.0
15228,Models + BLASTp,3,3.4.23.5,0.896551724137931
15229,Models + BLASTp,3,3.4.23.51,0.9696969696969697
15230,Models + BLASTp,3,3.4.24.11,0.88
15231,Models + BLASTp,3,3.4.24.13,0.888888888888889
15232,Models + BLASTp,3,3.4.24.24,0.923076923076923
15233,Models + BLASTp,3,3.4.24.3,0.9285714285714286
15234,Models + BLASTp,3,3.4.24.35,0.962962962962963
15235,Models + BLASTp,3,3.4.24.36,0.9032258064516129
15236,Models + BLASTp,3,3.4.24.39,1.0
15237,Models + BLASTp,3,3.4.24.40,1.0
15238,Models + BLASTp,3,3.4.24.55,0.75
15239,Models + BLASTp,3,3.4.24.56,0.8235294117647058
15240,Models + BLASTp,3,3.4.24.59,1.0
15241,Models + BLASTp,3,3.4.24.64,0.7878787878787878
15242,Models + BLASTp,3,3.4.24.70,0.888888888888889
15243,Models + BLASTp,3,3.4.24.71,0.896551724137931
15244,Models + BLASTp,3,3.4.24.75,0.9333333333333333
15245,Models + BLASTp,3,3.4.24.77,0.962962962962963
15246,Models + BLASTp,3,3.4.24.78,1.0
15247,Models + BLASTp,3,3.4.24.80,0.7647058823529412
15248,Models + BLASTp,3,3.4.24.81,1.0
15249,Models + BLASTp,3,3.4.24.84,1.0
15250,Models + BLASTp,3,3.4.24.85,0.967741935483871
15251,Models + BLASTp,3,3.4.25.1,1.0
15252,Models + BLASTp,3,3.4.25.2,0.9868421052631579
15253,Models + BLASTp,3,3.5.1.1,0.8749999999999999
15254,Models + BLASTp,3,3.5.1.10,1.0
15255,Models + BLASTp,3,3.5.1.100,0.3571428571428571
15256,Models + BLASTp,3,3.5.1.103,0.9655172413793104
15257,Models + BLASTp,3,3.5.1.104,0.9333333333333333
15258,Models + BLASTp,3,3.5.1.105,0.6857142857142857
15259,Models + BLASTp,3,3.5.1.107,0.7878787878787877
15260,Models + BLASTp,3,3.5.1.108,1.0
15261,Models + BLASTp,3,3.5.1.11,0.6470588235294118
15262,Models + BLASTp,3,3.5.1.110,0.8484848484848484
15263,Models + BLASTp,3,3.5.1.111,0.5185185185185186
15264,Models + BLASTp,3,3.5.1.115,0.9696969696969697
15265,Models + BLASTp,3,3.5.1.118,0.9032258064516129
15266,Models + BLASTp,3,3.5.1.122,1.0
15267,Models + BLASTp,3,3.5.1.124,0.8205128205128205
15268,Models + BLASTp,3,3.5.1.13,0.9
15269,Models + BLASTp,3,3.5.1.130,1.0
15270,Models + BLASTp,3,3.5.1.135,1.0
15271,Models + BLASTp,3,3.5.1.14,0.8749999999999999
15272,Models + BLASTp,3,3.5.1.15,1.0
15273,Models + BLASTp,3,3.5.1.16,0.918918918918919
15274,Models + BLASTp,3,3.5.1.18,1.0
15275,Models + BLASTp,3,3.5.1.19,0.8235294117647058
15276,Models + BLASTp,3,3.5.1.2,0.9978021978021978
15277,Models + BLASTp,3,3.5.1.23,1.0
15278,Models + BLASTp,3,3.5.1.24,0.967741935483871
15279,Models + BLASTp,3,3.5.1.25,0.9696969696969697
15280,Models + BLASTp,3,3.5.1.26,0.9285714285714286
15281,Models + BLASTp,3,3.5.1.28,0.8571428571428572
15282,Models + BLASTp,3,3.5.1.29,0.6000000000000001
15283,Models + BLASTp,3,3.5.1.3,0.7
15284,Models + BLASTp,3,3.5.1.32,0.9444444444444444
15285,Models + BLASTp,3,3.5.1.4,0.8571428571428572
15286,Models + BLASTp,3,3.5.1.41,0.9473684210526316
15287,Models + BLASTp,3,3.5.1.42,1.0
15288,Models + BLASTp,3,3.5.1.44,0.986784140969163
15289,Models + BLASTp,3,3.5.1.46,1.0
15290,Models + BLASTp,3,3.5.1.47,0.8648648648648648
15291,Models + BLASTp,3,3.5.1.49,0.9333333333333333
15292,Models + BLASTp,3,3.5.1.5,1.0
15293,Models + BLASTp,3,3.5.1.52,0.9090909090909091
15294,Models + BLASTp,3,3.5.1.53,0.85
15295,Models + BLASTp,3,3.5.1.54,0.9142857142857143
15296,Models + BLASTp,3,3.5.1.56,0.962962962962963
15297,Models + BLASTp,3,3.5.1.59,0.717948717948718
15298,Models + BLASTp,3,3.5.1.6,0.6666666666666665
15299,Models + BLASTp,3,3.5.1.68,0.9655172413793104
15300,Models + BLASTp,3,3.5.1.77,0.64
15301,Models + BLASTp,3,3.5.1.81,0.6875
15302,Models + BLASTp,3,3.5.1.82,0.7222222222222223
15303,Models + BLASTp,3,3.5.1.84,0.6451612903225806
15304,Models + BLASTp,3,3.5.1.86,0.6857142857142857
15305,Models + BLASTp,3,3.5.1.87,0.6153846153846153
15306,Models + BLASTp,3,3.5.1.88,1.0
15307,Models + BLASTp,3,3.5.1.89,1.0
15308,Models + BLASTp,3,3.5.1.9,1.0
15309,Models + BLASTp,3,3.5.1.91,1.0
15310,Models + BLASTp,3,3.5.1.94,0.9411764705882353
15311,Models + BLASTp,3,3.5.1.96,1.0
15312,Models + BLASTp,3,3.5.1.97,0.8333333333333333
15313,Models + BLASTp,3,3.5.1.98,0.9411764705882353
15314,Models + BLASTp,3,3.5.1.99,0.962962962962963
15315,Models + BLASTp,3,3.5.2.1,1.0
15316,Models + BLASTp,3,3.5.2.10,0.967741935483871
15317,Models + BLASTp,3,3.5.2.12,0.9333333333333333
15318,Models + BLASTp,3,3.5.2.15,0.896551724137931
15319,Models + BLASTp,3,3.5.2.17,1.0
15320,Models + BLASTp,3,3.5.2.19,0.6451612903225806
15321,Models + BLASTp,3,3.5.2.2,0.9333333333333333
15322,Models + BLASTp,3,3.5.2.3,1.0
15323,Models + BLASTp,3,3.5.2.5,1.0
15324,Models + BLASTp,3,3.5.2.6,0.9787234042553191
15325,Models + BLASTp,3,3.5.2.7,0.9843749999999999
15326,Models + BLASTp,3,3.5.2.9,0.9833333333333333
15327,Models + BLASTp,3,3.5.3.1,0.9361702127659575
15328,Models + BLASTp,3,3.5.3.11,0.5777777777777778
15329,Models + BLASTp,3,3.5.3.12,1.0
15330,Models + BLASTp,3,3.5.3.13,0.8695652173913043
15331,Models + BLASTp,3,3.5.3.15,1.0
15332,Models + BLASTp,3,3.5.3.18,0.9333333333333332
15333,Models + BLASTp,3,3.5.3.23,1.0
15334,Models + BLASTp,3,3.5.3.24,0.8500000000000001
15335,Models + BLASTp,3,3.5.3.26,1.0
15336,Models + BLASTp,3,3.5.3.3,0.9268292682926829
15337,Models + BLASTp,3,3.5.3.4,0.975609756097561
15338,Models + BLASTp,3,3.5.3.6,1.0
15339,Models + BLASTp,3,3.5.3.7,0.6451612903225806
15340,Models + BLASTp,3,3.5.3.8,1.0
15341,Models + BLASTp,3,3.5.3.9,0.9268292682926829
15342,Models + BLASTp,3,3.5.4.1,0.88
15343,Models + BLASTp,3,3.5.4.10,1.0
15344,Models + BLASTp,3,3.5.4.12,0.9375
15345,Models + BLASTp,3,3.5.4.13,0.9803921568627451
15346,Models + BLASTp,3,3.5.4.16,1.0
15347,Models + BLASTp,3,3.5.4.19,1.0
15348,Models + BLASTp,3,3.5.4.2,1.0
15349,Models + BLASTp,3,3.5.4.25,0.9879518072289156
15350,Models + BLASTp,3,3.5.4.26,0.888888888888889
15351,Models + BLASTp,3,3.5.4.27,1.0
15352,Models + BLASTp,3,3.5.4.28,0.9615384615384615
15353,Models + BLASTp,3,3.5.4.29,1.0
15354,Models + BLASTp,3,3.5.4.3,0.9655172413793104
15355,Models + BLASTp,3,3.5.4.30,0.9642857142857143
15356,Models + BLASTp,3,3.5.4.31,0.8928571428571429
15357,Models + BLASTp,3,3.5.4.32,0.7857142857142856
15358,Models + BLASTp,3,3.5.4.33,0.923076923076923
15359,Models + BLASTp,3,3.5.4.36,1.0
15360,Models + BLASTp,3,3.5.4.38,1.0
15361,Models + BLASTp,3,3.5.4.39,1.0
15362,Models + BLASTp,3,3.5.4.4,0.9292929292929293
15363,Models + BLASTp,3,3.5.4.40,0.9032258064516129
15364,Models + BLASTp,3,3.5.4.42,0.967741935483871
15365,Models + BLASTp,3,3.5.4.43,0.7200000000000001
15366,Models + BLASTp,3,3.5.4.44,0.9333333333333333
15367,Models + BLASTp,3,3.5.4.5,1.0
15368,Models + BLASTp,3,3.5.4.6,1.0
15369,Models + BLASTp,3,3.5.4.9,0.9975550122249389
15370,Models + BLASTp,3,3.5.5.1,0.5
15371,Models + BLASTp,3,3.5.5.4,0.875
15372,Models + BLASTp,3,3.5.5.7,0.7391304347826088
15373,Models + BLASTp,3,3.5.5.8,0.9767441860465117
15374,Models + BLASTp,3,3.5.99.10,0.8125
15375,Models + BLASTp,3,3.5.99.2,1.0
15376,Models + BLASTp,3,3.5.99.5,0.7142857142857142
15377,Models + BLASTp,3,3.5.99.6,0.98
15378,Models + BLASTp,3,3.5.99.7,0.9444444444444444
15379,Models + BLASTp,3,3.6.1.1,0.9350649350649352
15380,Models + BLASTp,3,3.6.1.10,1.0
15381,Models + BLASTp,3,3.6.1.11,0.8666666666666666
15382,Models + BLASTp,3,3.6.1.12,0.9375
15383,Models + BLASTp,3,3.6.1.13,0.8484848484848485
15384,Models + BLASTp,3,3.6.1.15,0.894308943089431
15385,Models + BLASTp,3,3.6.1.17,0.8333333333333333
15386,Models + BLASTp,3,3.6.1.22,0.9333333333333333
15387,Models + BLASTp,3,3.6.1.23,0.9705882352941176
15388,Models + BLASTp,3,3.6.1.25,1.0
15389,Models + BLASTp,3,3.6.1.26,0.9655172413793104
15390,Models + BLASTp,3,3.6.1.27,0.9806451612903225
15391,Models + BLASTp,3,3.6.1.28,0.967741935483871
15392,Models + BLASTp,3,3.6.1.29,0.9375
15393,Models + BLASTp,3,3.6.1.31,1.0
15394,Models + BLASTp,3,3.6.1.40,0.888888888888889
15395,Models + BLASTp,3,3.6.1.41,1.0
15396,Models + BLASTp,3,3.6.1.43,0.9655172413793104
15397,Models + BLASTp,3,3.6.1.5,0.8275862068965517
15398,Models + BLASTp,3,3.6.1.54,1.0
15399,Models + BLASTp,3,3.6.1.55,0.6923076923076923
15400,Models + BLASTp,3,3.6.1.56,1.0
15401,Models + BLASTp,3,3.6.1.57,0.9714285714285714
15402,Models + BLASTp,3,3.6.1.59,1.0
15403,Models + BLASTp,3,3.6.1.61,0.7741935483870969
15404,Models + BLASTp,3,3.6.1.62,0.8484848484848485
15405,Models + BLASTp,3,3.6.1.63,1.0
15406,Models + BLASTp,3,3.6.1.65,0.8666666666666667
15407,Models + BLASTp,3,3.6.1.66,1.0
15408,Models + BLASTp,3,3.6.1.67,0.9714285714285714
15409,Models + BLASTp,3,3.6.1.7,1.0
15410,Models + BLASTp,3,3.6.1.73,1.0
15411,Models + BLASTp,3,3.6.1.74,0.9600000000000001
15412,Models + BLASTp,3,3.6.1.8,0.9696969696969697
15413,Models + BLASTp,3,3.6.1.9,0.9510489510489512
15414,Models + BLASTp,3,3.6.4.10,0.9696969696969697
15415,Models + BLASTp,3,3.6.4.12,0.968421052631579
