method,threshold,EC number,Number of positives,F1 score,Difference of F1 score
DNN ProtBERT,1e-21,2.1.1.191,15,0.9285714285714286,0.06190476190476191
DNN ProtBERT,1e-21,2.1.1.192,51,1.0,0.009708737864077777
DNN ProtBERT,1e-21,2.1.1.196,15,0.9333333333333333,0.03010752688172047
DNN ProtBERT,1e-21,2.1.1.197,15,1.0,0.09090909090909094
DNN ProtBERT,1e-21,2.1.1.201,16,0.967741935483871,0.030241935483870996
DNN ProtBERT,1e-21,2.1.1.204,15,0.967741935483871,0.0022246941045606095
DNN ProtBERT,1e-21,2.1.1.208,15,0.9333333333333333,0.0367816091954023
DNN ProtBERT,1e-21,2.1.1.213,15,0.9333333333333333,0.0367816091954023
DNN ProtBERT,1e-21,2.1.1.220,15,0.967741935483871,0.03440860215053765
DNN ProtBERT,1e-21,2.1.1.222,17,1.0,0.02857142857142858
DNN ProtBERT,1e-21,2.1.1.228,61,0.9833333333333333,0.016120218579234957
DNN ProtBERT,1e-21,2.1.1.264,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,2.1.1.271,15,0.8275862068965518,0.027586206896551668
DNN ProtBERT,1e-21,2.1.1.282,15,0.9333333333333333,0.050980392156862786
DNN ProtBERT,1e-21,2.1.1.289,15,0.8823529411764706,0.033868092691622054
DNN ProtBERT,1e-21,2.1.1.354,15,0.846153846153846,0.08144796380090469
DNN ProtBERT,1e-21,2.1.1.359,15,1.0,0.1428571428571429
DNN ProtBERT,1e-21,2.1.1.45,39,1.0,0.012658227848101333
DNN ProtBERT,1e-21,2.1.1.64,19,1.0,0.027027027027026973
DNN ProtBERT,1e-21,2.1.2.2,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,2.1.3.11,15,1.0,0.06666666666666665
DNN ProtBERT,1e-21,2.1.3.12,15,0.9655172413793104,0.036945812807881784
DNN ProtBERT,1e-21,2.1.3.3,50,1.0,0.010101010101010055
DNN ProtBERT,1e-21,2.1.3.9,14,0.962962962962963,0.06641123882503197
DNN ProtBERT,1e-21,2.3.1.1,69,0.9927007299270074,0.014922952149229674
DNN ProtBERT,1e-21,2.3.1.111,15,0.689655172413793,0.06896551724137923
DNN ProtBERT,1e-21,2.3.1.118,15,0.9375,0.125
DNN ProtBERT,1e-21,2.3.1.122,14,0.9655172413793104,0.03218390804597704
DNN ProtBERT,1e-21,2.3.1.15,40,0.8767123287671234,0.011847463902258548
DNN ProtBERT,1e-21,2.3.1.158,15,0.6363636363636364,0.020979020979021046
DNN ProtBERT,1e-21,2.3.1.16,26,0.9803921568627451,0.036995930447650704
DNN ProtBERT,1e-21,2.3.1.168,14,0.7692307692307692,0.05955334987593053
DNN ProtBERT,1e-21,2.3.1.176,14,1.0,0.03703703703703698
DNN ProtBERT,1e-21,2.3.1.180,76,1.0,0.01333333333333342
DNN ProtBERT,1e-21,2.3.1.183,14,0.962962962962963,0.03988603988604
DNN ProtBERT,1e-21,2.3.1.199,24,0.9795918367346939,0.01959183673469378
DNN ProtBERT,1e-21,2.3.1.20,15,0.896551724137931,0.06896551724137923
DNN ProtBERT,1e-21,2.3.1.201,14,0.923076923076923,0.03418803418803407
DNN ProtBERT,1e-21,2.3.1.210,15,0.888888888888889,0.031746031746031855
DNN ProtBERT,1e-21,2.3.1.225,70,1.0,0.007092198581560294
DNN ProtBERT,1e-21,2.3.1.234,134,1.0,0.0037174721189590088
DNN ProtBERT,1e-21,2.3.1.269,28,1.0,0.018181818181818188
DNN ProtBERT,1e-21,2.3.1.29,14,0.962962962962963,0.03988603988604
DNN ProtBERT,1e-21,2.3.1.30,15,0.9285714285714286,0.06190476190476191
DNN ProtBERT,1e-21,2.3.1.39,15,0.8387096774193549,0.015180265654649028
DNN ProtBERT,1e-21,2.3.1.4,14,0.962962962962963,0.07407407407407407
DNN ProtBERT,1e-21,2.3.1.57,14,0.7142857142857143,0.004608294930875667
DNN ProtBERT,1e-21,2.3.1.86,14,0.6153846153846153,0.06366047745358094
DNN ProtBERT,1e-21,2.3.2.15,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.3.2.16,15,0.9285714285714286,0.08241758241758257
DNN ProtBERT,1e-21,2.3.2.29,25,0.9803921568627451,0.03699593044765059
DNN ProtBERT,1e-21,2.3.3.1,17,0.7857142857142858,0.09605911330049266
DNN ProtBERT,1e-21,2.3.3.14,19,1.0,0.027027027027026973
DNN ProtBERT,1e-21,2.3.3.16,21,1.0,0.2692307692307693
DNN ProtBERT,1e-21,2.4.1.109,20,1.0,0.024390243902439046
DNN ProtBERT,1e-21,2.4.1.11,15,0.7407407407407408,0.0185185185185186
DNN ProtBERT,1e-21,2.4.1.131,20,1.0,0.024390243902439046
DNN ProtBERT,1e-21,2.4.1.141,17,0.9696969696969697,0.05541125541125547
DNN ProtBERT,1e-21,2.4.1.15,26,0.8695652173913044,0.012422360248447228
DNN ProtBERT,1e-21,2.4.1.152,17,0.9696969696969697,0.13098729227761485
DNN ProtBERT,1e-21,2.4.1.173,18,1.0,0.027027027027026973
DNN ProtBERT,1e-21,2.4.1.180,15,0.967741935483871,0.1105990783410139
DNN ProtBERT,1e-21,2.4.1.187,17,0.9032258064516129,0.10322580645161272
DNN ProtBERT,1e-21,2.4.1.20,18,0.7647058823529411,0.11764705882352933
DNN ProtBERT,1e-21,2.4.1.213,17,0.9714285714285714,0.0017316017316016952
DNN ProtBERT,1e-21,2.4.1.250,30,0.9508196721311476,0.0445696721311476
DNN ProtBERT,1e-21,2.4.1.266,17,0.9714285714285714,0.030252100840336138
DNN ProtBERT,1e-21,2.4.1.280,18,0.7647058823529411,0.08049535603715163
DNN ProtBERT,1e-21,2.4.1.287,19,0.972972972972973,0.05405405405405406
DNN ProtBERT,1e-21,2.4.1.291,16,0.5806451612903225,0.12903225806451607
DNN ProtBERT,1e-21,2.4.1.292,19,0.7741935483870968,0.06831119544592024
DNN ProtBERT,1e-21,2.4.1.293,18,0.6285714285714287,0.2147783251231528
DNN ProtBERT,1e-21,2.4.1.315,17,0.9714285714285714,0.030252100840336138
DNN ProtBERT,1e-21,2.4.1.41,29,0.9666666666666666,0.01751412429378507
DNN ProtBERT,1e-21,2.4.1.46,15,0.9655172413793104,0.03218390804597704
DNN ProtBERT,1e-21,2.4.1.52,18,0.6666666666666666,0.08602150537634401
DNN ProtBERT,1e-21,2.4.1.54,17,0.7407407407407407,0.05108556832694755
DNN ProtBERT,1e-21,2.4.1.82,17,1.0,0.02857142857142858
DNN ProtBERT,1e-21,2.4.2.10,98,1.0,0.010101010101010055
DNN ProtBERT,1e-21,2.4.2.18,141,0.9964412811387899,0.010525788181043438
DNN ProtBERT,1e-21,2.4.2.29,65,1.0,0.023255813953488413
DNN ProtBERT,1e-21,2.4.2.30,14,0.962962962962963,0.03439153439153442
DNN ProtBERT,1e-21,2.4.2.41,15,0.8235294117647058,0.23093681917211328
DNN ProtBERT,1e-21,2.4.2.48,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.4.2.53,14,0.75,0.044117647058823595
DNN ProtBERT,1e-21,2.4.2.54,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.4.2.64,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.4.2.8,26,0.9803921568627451,0.02039215686274498
DNN ProtBERT,1e-21,2.5.1.1,21,0.8095238095238095,0.07268170426065179
DNN ProtBERT,1e-21,2.5.1.10,20,0.9,0.14324324324324333
DNN ProtBERT,1e-21,2.5.1.103,14,0.9285714285714286,0.005494505494505586
DNN ProtBERT,1e-21,2.5.1.105,15,0.967741935483871,0.030241935483870996
DNN ProtBERT,1e-21,2.5.1.114,15,0.7857142857142856,0.0657142857142855
DNN ProtBERT,1e-21,2.5.1.140,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.5.1.16,19,0.9743589743589743,0.026990553306342813
DNN ProtBERT,1e-21,2.5.1.17,15,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.5.1.21,14,0.9333333333333333,0.05833333333333324
DNN ProtBERT,1e-21,2.5.1.29,22,0.8181818181818182,0.1352549889135256
DNN ProtBERT,1e-21,2.5.1.3,58,0.9824561403508771,0.009004812917248861
DNN ProtBERT,1e-21,2.5.1.30,14,0.888888888888889,0.13888888888888895
DNN ProtBERT,1e-21,2.5.1.32,14,0.8461538461538461,0.11282051282051275
DNN ProtBERT,1e-21,2.5.1.47,24,0.9565217391304348,0.023188405797101463
DNN ProtBERT,1e-21,2.5.1.58,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.5.1.84,14,0.6923076923076924,0.0494505494505495
DNN ProtBERT,1e-21,2.5.1.94,15,0.9285714285714286,0.03968253968253965
DNN ProtBERT,1e-21,2.5.1.96,14,0.896551724137931,0.1273209549071619
DNN ProtBERT,1e-21,2.5.1.97,15,0.8749999999999999,0.1826923076923076
DNN ProtBERT,1e-21,2.6.1.1,39,0.8732394366197183,0.012128325508607096
DNN ProtBERT,1e-21,2.6.1.100,15,0.625,0.025000000000000022
DNN ProtBERT,1e-21,2.6.1.118,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.6.1.13,20,0.9743589743589743,0.024358974358974272
DNN ProtBERT,1e-21,2.6.1.17,14,0.75,0.05434782608695654
DNN ProtBERT,1e-21,2.6.1.19,15,0.6666666666666666,0.04597701149425282
DNN ProtBERT,1e-21,2.6.1.33,14,0.88,0.15999999999999992
DNN ProtBERT,1e-21,2.6.1.45,16,0.6451612903225806,0.01658986175115207
DNN ProtBERT,1e-21,2.6.1.48,14,0.6363636363636364,0.11462450592885376
DNN ProtBERT,1e-21,2.6.1.50,14,0.3333333333333333,0.18518518518518515
DNN ProtBERT,1e-21,2.6.1.51,18,0.6896551724137931,0.2758620689655173
DNN ProtBERT,1e-21,2.6.1.57,15,0.5882352941176471,0.0326797385620915
DNN ProtBERT,1e-21,2.6.1.59,16,1.0,0.032258064516129004
DNN ProtBERT,1e-21,2.6.1.87,14,0.88,0.12137931034482763
DNN ProtBERT,1e-21,2.6.1.88,15,0.888888888888889,0.042735042735042916
DNN ProtBERT,1e-21,2.6.1.9,168,0.9940476190476191,0.017716258100873516
DNN ProtBERT,1e-21,2.6.1.90,16,0.787878787878788,0.18181818181818188
DNN ProtBERT,1e-21,2.6.1.92,14,0.9032258064516129,0.03655913978494629
DNN ProtBERT,1e-21,2.6.1.98,16,0.8125,0.024621212121212044
DNN ProtBERT,1e-21,2.7.1.107,20,0.9473684210526316,0.020539152759948776
DNN ProtBERT,1e-21,2.7.1.11,59,0.9827586206896551,0.00884557721139434
DNN ProtBERT,1e-21,2.7.1.159,18,0.9411764705882353,0.07631160572337037
DNN ProtBERT,1e-21,2.7.1.170,69,1.0,0.007194244604316502
DNN ProtBERT,1e-21,2.7.1.172,14,1.0,0.0714285714285714
DNN ProtBERT,1e-21,2.7.1.189,14,0.9655172413793104,0.03218390804597704
DNN ProtBERT,1e-21,2.7.1.191,14,0.5263157894736842,0.02631578947368418
DNN ProtBERT,1e-21,2.7.1.2,26,0.9600000000000001,0.018823529411764794
DNN ProtBERT,1e-21,2.7.1.202,14,0.896551724137931,0.029885057471264465
DNN ProtBERT,1e-21,2.7.1.23,120,1.0,0.012448132780082943
DNN ProtBERT,1e-21,2.7.1.25,37,1.0,0.013698630136986245
DNN ProtBERT,1e-21,2.7.1.32,14,0.7407407407407408,0.020740740740740726
DNN ProtBERT,1e-21,2.7.1.36,14,1.0,0.06666666666666665
DNN ProtBERT,1e-21,2.7.1.45,15,0.8,0.10434782608695647
DNN ProtBERT,1e-21,2.7.1.48,31,1.0,0.015873015873015928
DNN ProtBERT,1e-21,2.7.1.49,14,0.689655172413793,0.16791604197901044
DNN ProtBERT,1e-21,2.7.1.66,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,2.7.1.72,14,1.0,0.03703703703703698
DNN ProtBERT,1e-21,2.7.1.8,14,0.9333333333333333,0.0871794871794872
DNN ProtBERT,1e-21,2.7.1.85,14,0.8461538461538461,0.0461538461538461
DNN ProtBERT,1e-21,2.7.1.89,15,0.9285714285714286,0.03201970443349755
DNN ProtBERT,1e-21,2.7.10.1,47,1.0,0.010526315789473606
DNN ProtBERT,1e-21,2.7.10.2,27,0.923076923076923,0.030219780219780112
DNN ProtBERT,1e-21,2.7.11.18,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.7.11.19,14,0.962962962962963,0.03439153439153442
DNN ProtBERT,1e-21,2.7.11.26,14,0.8333333333333333,0.033333333333333326
DNN ProtBERT,1e-21,2.7.4.7,16,0.7333333333333334,0.023655913978494758
DNN ProtBERT,1e-21,2.7.6.2,16,0.967741935483871,0.026565464895635715
DNN ProtBERT,1e-21,2.7.7.13,13,1.0,0.03703703703703698
DNN ProtBERT,1e-21,2.7.7.53,15,0.9285714285714286,0.07142857142857151
DNN ProtBERT,1e-21,2.7.7.60,59,1.0,0.01666666666666672
DNN ProtBERT,1e-21,2.7.7.68,14,0.9285714285714286,0.025345622119815725
DNN ProtBERT,1e-21,2.7.7.71,14,0.75,0.05434782608695654
DNN ProtBERT,1e-21,2.7.7.73,15,0.8,0.07999999999999996
DNN ProtBERT,1e-21,2.7.7.81,15,0.8125,0.09821428571428581
DNN ProtBERT,1e-21,2.7.7.82,15,0.7142857142857142,0.11428571428571421
DNN ProtBERT,1e-21,2.7.7.89,16,1.0,0.030303030303030276
DNN ProtBERT,1e-21,2.7.7.9,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,2.7.8.12,14,0.88,0.02285714285714291
DNN ProtBERT,1e-21,2.7.8.23,15,0.8148148148148148,0.07407407407407396
DNN ProtBERT,1e-21,2.7.8.33,14,0.7857142857142857,0.011520737327188946
DNN ProtBERT,1e-21,2.7.8.35,15,0.8000000000000002,0.10769230769230786
DNN ProtBERT,1e-21,2.7.8.36,15,0.8666666666666667,0.07878787878787896
DNN ProtBERT,1e-21,2.7.8.41,14,0.8387096774193549,0.03870967741935494
DNN ProtBERT,1e-21,2.7.8.5,14,0.88,0.11076923076923084
DNN ProtBERT,1e-21,2.7.9.3,23,1.0,0.021276595744680882
DNN ProtBERT,1e-21,2.8.1.2,14,0.923076923076923,0.03418803418803407
DNN ProtBERT,1e-21,2.8.2.1,19,0.9444444444444444,0.0795795795795795
DNN ProtBERT,1e-21,2.8.3.16,28,0.6190476190476191,0.10995670995671003
DNN ProtBERT,1e-21,2.8.3.18,22,0.9047619047619048,0.12698412698412698
DNN ProtBERT,1e-21,2.8.3.22,21,0.6153846153846153,0.11538461538461531
DNN ProtBERT,1e-21,2.8.3.8,30,0.7307692307692307,0.016483516483516536
DNN ProtBERT,1e-21,2.8.4.2,14,0.962962962962963,0.11680911680911688
DNN ProtBERT,1e-21,2.8.4.5,14,0.962962962962963,0.03439153439153442
DNN ProtBERT,1e-21,3.1.1.11,16,0.967741935483871,0.030241935483870996
DNN ProtBERT,1e-21,3.1.1.14,15,0.9285714285714286,0.10098522167487678
DNN ProtBERT,1e-21,3.1.1.22,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,3.1.1.24,16,0.8275862068965517,0.10031347962382453
DNN ProtBERT,1e-21,3.1.1.53,19,1.0,0.02564102564102566
DNN ProtBERT,1e-21,3.1.1.7,17,0.8888888888888888,0.006535947712418277
DNN ProtBERT,1e-21,3.1.1.73,17,0.8387096774193549,0.0958525345622121
DNN ProtBERT,1e-21,3.1.1.74,16,0.7999999999999999,0.012121212121211977
DNN ProtBERT,1e-21,3.1.1.75,16,0.9375,0.02840909090909094
DNN ProtBERT,1e-21,3.1.1.81,15,0.9333333333333333,0.08717948717948731
DNN ProtBERT,1e-21,3.1.1.83,18,0.9473684210526316,0.0029239766081872176
DNN ProtBERT,1e-21,3.1.1.92,18,0.8571428571428571,0.015037593984962294
DNN ProtBERT,1e-21,3.1.12.1,25,1.0,0.019607843137254943
DNN ProtBERT,1e-21,3.1.13.2,17,1.0,0.10526315789473684
DNN ProtBERT,1e-21,3.1.2.1,14,1.0,0.19999999999999996
DNN ProtBERT,1e-21,3.1.2.14,15,0.8571428571428571,0.09243697478991575
DNN ProtBERT,1e-21,3.1.2.6,78,0.9871794871794872,0.018235387800605296
DNN ProtBERT,1e-21,3.1.21.4,26,0.8510638297872339,0.2564692351926394
DNN ProtBERT,1e-21,3.1.21.5,14,0.962962962962963,0.03988603988604
DNN ProtBERT,1e-21,3.1.26.11,43,0.988235294117647,0.010962566844919697
DNN ProtBERT,1e-21,3.1.26.12,14,0.962962962962963,0.029629629629629672
DNN ProtBERT,1e-21,3.1.26.13,16,0.8666666666666666,0.11666666666666659
DNN ProtBERT,1e-21,3.1.26.3,48,1.0,0.010309278350515427
DNN ProtBERT,1e-21,3.1.3.18,21,1.0,0.023255813953488302
DNN ProtBERT,1e-21,3.1.3.6,16,0.7999999999999999,0.0903225806451613
DNN ProtBERT,1e-21,3.1.3.67,14,0.923076923076923,0.03418803418803407
DNN ProtBERT,1e-21,3.1.3.89,15,0.967741935483871,0.058651026392961936
DNN ProtBERT,1e-21,3.1.31.1,24,0.9787234042553191,0.022201665124884307
DNN ProtBERT,1e-21,3.1.4.37,17,1.0,0.02857142857142858
DNN ProtBERT,1e-21,3.1.4.38,20,0.975609756097561,0.04537719795802608
DNN ProtBERT,1e-21,3.1.4.52,18,0.9090909090909091,0.04422604422604415
DNN ProtBERT,1e-21,3.1.4.54,21,0.9767441860465117,0.022198731501057223
DNN ProtBERT,1e-21,3.1.6.1,26,0.33333333333333337,0.09157509157509164
DNN ProtBERT,1e-21,3.1.6.14,26,0.9387755102040816,0.10858683095879862
DNN ProtBERT,1e-21,3.1.6.4,29,0.8076923076923076,0.007692307692307554
DNN ProtBERT,1e-21,3.1.6.6,22,0.5333333333333333,0.02352941176470591
DNN ProtBERT,1e-21,3.13.1.1,16,1.0,0.10344827586206895
DNN ProtBERT,1e-21,3.2.1.147,15,0.7096774193548386,0.043010752688172005
DNN ProtBERT,1e-21,3.2.1.177,15,0.7878787878787877,0.023172905525846388
DNN ProtBERT,1e-21,3.2.1.184,15,0.7096774193548386,0.06682027649769573
DNN ProtBERT,1e-21,3.2.1.196,14,0.9032258064516129,0.028225806451612767
DNN ProtBERT,1e-21,3.2.1.20,21,0.7222222222222222,0.05555555555555558
DNN ProtBERT,1e-21,3.2.1.21,85,0.7733333333333334,0.004102564102564044
DNN ProtBERT,1e-21,3.2.1.24,15,0.967741935483871,0.030241935483870996
DNN ProtBERT,1e-21,3.2.1.37,19,0.7500000000000001,0.018292682926829396
DNN ProtBERT,1e-21,3.2.1.40,14,0.9285714285714286,0.03201970443349755
DNN ProtBERT,1e-21,3.2.1.6,15,0.8571428571428571,0.023809523809523836
DNN ProtBERT,1e-21,3.2.1.68,18,0.8750000000000001,0.026515151515151603
DNN ProtBERT,1e-21,3.2.1.70,14,0.88,0.07999999999999996
DNN ProtBERT,1e-21,3.2.1.91,25,0.8076923076923077,0.05297532656023207
DNN ProtBERT,1e-21,3.2.1.93,16,0.7999999999999999,0.02580645161290307
DNN ProtBERT,1e-21,3.2.2.1,14,0.64,0.24
DNN ProtBERT,1e-21,3.2.2.24,14,0.8750000000000001,0.06018518518518534
DNN ProtBERT,1e-21,3.2.2.31,14,0.9655172413793104,0.06229143492769751
DNN ProtBERT,1e-21,3.3.2.1,25,0.6829268292682927,0.0607046070460705
DNN ProtBERT,1e-21,3.3.2.9,21,0.9545454545454545,0.045454545454545525
DNN ProtBERT,1e-21,3.4.11.1,85,0.9822485207100591,0.02822553220431201
DNN ProtBERT,1e-21,3.4.11.15,14,0.6666666666666666,0.08333333333333326
DNN ProtBERT,1e-21,3.4.11.18,35,1.0,0.014084507042253613
DNN ProtBERT,1e-21,3.4.11.19,14,0.8461538461538461,0.12615384615384606
DNN ProtBERT,1e-21,3.4.11.24,15,0.6,0.14838709677419354
DNN ProtBERT,1e-21,3.4.11.4,20,0.9743589743589743,0.024358974358974272
DNN ProtBERT,1e-21,3.4.11.5,19,0.8947368421052632,0.07655502392344504
DNN ProtBERT,1e-21,3.4.11.6,14,0.7333333333333334,0.043678160919540354
DNN ProtBERT,1e-21,3.4.11.7,14,1.0,0.03703703703703698
DNN ProtBERT,1e-21,3.4.13.20,19,0.7368421052631579,0.02716468590831911
DNN ProtBERT,1e-21,3.4.13.22,18,1.0,0.027027027027026973
DNN ProtBERT,1e-21,3.4.13.9,23,0.9565217391304348,0.06290471785383911
DNN ProtBERT,1e-21,3.4.14.10,20,0.8717948717948718,0.18758434547908232
DNN ProtBERT,1e-21,3.4.14.9,21,0.9333333333333333,0.07619047619047625
DNN ProtBERT,1e-21,3.4.15.1,23,1.0,0.021276595744680882
DNN ProtBERT,1e-21,3.4.16.6,31,0.9393939393939393,0.018759018759018753
DNN ProtBERT,1e-21,3.4.17.13,14,0.888888888888889,0.031746031746031855
DNN ProtBERT,1e-21,3.4.17.18,15,1.0,0.17241379310344818
DNN ProtBERT,1e-21,3.4.18.1,24,0.9787234042553191,0.018723404255319043
DNN ProtBERT,1e-21,3.4.19.5,14,0.9655172413793104,0.036945812807881784
DNN ProtBERT,1e-21,3.4.21.100,14,0.962962962962963,0.03988603988604
DNN ProtBERT,1e-21,3.4.21.102,14,1.0,0.03703703703703698
DNN ProtBERT,1e-21,3.4.21.105,15,0.967741935483871,0.058651026392961936
DNN ProtBERT,1e-21,3.4.21.107,14,0.7692307692307692,0.05494505494505486
DNN ProtBERT,1e-21,3.4.21.108,14,0.8275862068965518,0.07758620689655182
DNN ProtBERT,1e-21,3.4.21.21,14,1.0,0.03703703703703698
DNN ProtBERT,1e-21,3.4.21.25,15,0.7647058823529413,0.07720588235294135
DNN ProtBERT,1e-21,3.4.21.53,62,1.0,0.008000000000000118
DNN ProtBERT,1e-21,3.4.21.72,14,0.7586206896551724,0.06296851574212892
DNN ProtBERT,1e-21,3.4.22.40,16,1.0,0.030303030303030276
DNN ProtBERT,1e-21,3.4.22.45,16,0.9696969696969697,0.12759170653907492
DNN ProtBERT,1e-21,3.4.22.54,16,0.9375,0.04861111111111105
DNN ProtBERT,1e-21,3.4.23.36,89,0.9943502824858756,0.005713918849512001
DNN ProtBERT,1e-21,3.4.24.3,14,0.9285714285714286,0.06190476190476202
DNN ProtBERT,1e-21,3.4.24.55,14,0.75,0.0576923076923076
DNN ProtBERT,1e-21,3.4.24.80,14,0.75,0.25
DNN ProtBERT,1e-21,3.5.1.100,15,0.3703703703703704,0.10370370370370374
DNN ProtBERT,1e-21,3.5.1.107,15,0.7500000000000001,0.03571428571428592
DNN ProtBERT,1e-21,3.5.1.110,14,0.8750000000000001,0.03629032258064524
DNN ProtBERT,1e-21,3.5.1.111,15,0.5517241379310344,0.051724137931034364
DNN ProtBERT,1e-21,3.5.1.118,16,0.9333333333333333,0.03010752688172047
DNN ProtBERT,1e-21,3.5.1.124,18,0.8421052631578948,0.021592442645074317
DNN ProtBERT,1e-21,3.5.1.13,18,0.9,0.011111111111111183
DNN ProtBERT,1e-21,3.5.1.16,18,0.9444444444444444,0.049707602339181256
DNN ProtBERT,1e-21,3.5.1.24,15,0.967741935483871,0.03440860215053765
DNN ProtBERT,1e-21,3.5.1.25,16,1.0,0.030303030303030276
DNN ProtBERT,1e-21,3.5.1.29,16,0.6666666666666666,0.08602150537634412
DNN ProtBERT,1e-21,3.5.1.41,18,0.918918918918919,0.04087013843111398
DNN ProtBERT,1e-21,3.5.1.46,17,1.0,0.02857142857142858
DNN ProtBERT,1e-21,3.5.1.52,15,0.8666666666666667,0.018181818181818188
DNN ProtBERT,1e-21,3.5.1.53,18,0.8421052631578948,0.07739938080495368
DNN ProtBERT,1e-21,3.5.1.54,17,0.9411764705882353,0.03208556149732622
DNN ProtBERT,1e-21,3.5.1.6,14,0.6666666666666665,0.07843137254901955
DNN ProtBERT,1e-21,3.5.1.68,15,0.9655172413793104,0.036945812807881784
DNN ProtBERT,1e-21,3.5.1.81,17,0.6666666666666667,0.07407407407407407
DNN ProtBERT,1e-21,3.5.1.91,15,1.0,0.03448275862068961
DNN ProtBERT,1e-21,3.5.1.94,16,0.9696969696969697,0.05541125541125547
DNN ProtBERT,1e-21,3.5.2.5,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,3.5.3.8,24,1.0,0.039999999999999925
DNN ProtBERT,1e-21,3.5.3.9,21,0.9,0.04999999999999993
DNN ProtBERT,1e-21,3.5.4.12,15,0.9375,0.02840909090909094
DNN ProtBERT,1e-21,3.5.4.13,51,0.9803921568627451,0.010095127159774897
DNN ProtBERT,1e-21,3.5.4.25,41,0.9879518072289156,0.011761331038439349
DNN ProtBERT,1e-21,3.5.4.28,25,0.9803921568627451,0.0915032679738561
DNN ProtBERT,1e-21,3.5.4.30,27,0.9629629629629629,0.017508417508417473
DNN ProtBERT,1e-21,3.5.4.31,26,0.9433962264150944,0.09593859929645021
DNN ProtBERT,1e-21,3.5.4.32,15,0.8148148148148148,0.11211211211211192
DNN ProtBERT,1e-21,3.5.4.43,14,0.6153846153846153,0.17094017094017083
DNN ProtBERT,1e-21,3.5.5.1,28,0.48780487804878053,0.13224932249322496
DNN ProtBERT,1e-21,3.5.5.7,22,0.8085106382978724,0.14184397163120577
DNN ProtBERT,1e-21,3.5.99.5,15,0.7407407407407408,0.013468013468013629
DNN ProtBERT,1e-21,3.5.99.6,50,0.98989898989899,0.009898989898989963
DNN ProtBERT,1e-21,3.6.1.13,15,0.8749999999999999,0.051470588235294046
DNN ProtBERT,1e-21,3.6.1.22,15,0.9333333333333333,0.03010752688172047
DNN ProtBERT,1e-21,3.6.1.40,16,0.888888888888889,0.04040404040404044
DNN ProtBERT,1e-21,3.6.1.61,16,0.7741935483870969,0.04692082111436968
DNN ProtBERT,1e-21,3.6.1.65,15,0.8571428571428571,0.1428571428571429
DNN ProtBERT,1e-21,3.6.5.5,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,3.7.1.12,15,1.0,0.11111111111111105
DNN ProtBERT,1e-21,3.7.1.13,15,0.5714285714285715,0.1825396825396826
DNN ProtBERT,1e-21,3.7.1.14,15,0.5517241379310344,0.022312373225152005
DNN ProtBERT,1e-21,3.7.1.17,15,0.48,0.06620689655172407
DNN ProtBERT,1e-21,3.7.1.20,15,0.7878787878787877,0.05454545454545445
DNN ProtBERT,1e-21,3.7.1.21,15,1.0,0.03448275862068961
DNN ProtBERT,1e-21,3.7.1.5,15,0.5806451612903225,0.028921023359288145
DNN ProtBERT,1e-21,3.7.1.8,15,0.4545454545454545,0.3545454545454545
DNN ProtBERT,1e-21,3.8.1.5,15,0.8387096774193549,0.02620967741935487
DNN ProtBERT,1e-21,3.8.1.7,15,0.6666666666666665,0.12820512820512797
DNN ProtBERT,1e-21,3.8.1.8,15,0.6956521739130436,0.0033444816053512794
DNN ProtBERT,1e-21,4.1.1.102,14,0.923076923076923,0.03418803418803407
DNN ProtBERT,1e-21,4.1.1.17,14,0.962962962962963,0.029629629629629672
DNN ProtBERT,1e-21,4.1.1.21,14,1.0,0.0714285714285714
DNN ProtBERT,1e-21,4.1.1.35,14,0.923076923076923,0.026525198938991967
DNN ProtBERT,1e-21,4.1.1.44,14,1.0,0.06666666666666665
DNN ProtBERT,1e-21,4.1.1.71,15,0.9655172413793104,0.12680756395995552
DNN ProtBERT,1e-21,4.1.1.74,14,0.8333333333333333,0.05072463768115931
DNN ProtBERT,1e-21,4.1.1.76,15,0.8125,0.012499999999999845
DNN ProtBERT,1e-21,4.1.1.77,14,0.6666666666666667,0.06060606060606066
DNN ProtBERT,1e-21,4.1.1.83,14,0.7200000000000001,0.053333333333333455
DNN ProtBERT,1e-21,4.1.1.86,15,0.7586206896551724,0.044334975369458185
DNN ProtBERT,1e-21,4.1.2.19,19,1.0,0.02564102564102566
