method,threshold,EC number,Number of positives,F1 score,Difference of F1 score
DNN ProtBERT - BLASTp,1e-21,3.4.21.93,14,0.9655172413793104,-0.04244031830238737
DNN ProtBERT - BLASTp,1e-21,3.4.21.96,14,0.896551724137931,-0.22988505747126442
DNN ProtBERT - BLASTp,1e-21,3.4.21.97,14,1.0,-0.03448275862068961
DNN ProtBERT - BLASTp,1e-21,3.4.22.15,16,0.7586206896551724,-0.04894327030033374
DNN ProtBERT - BLASTp,1e-21,3.4.22.34,15,0.7567567567567568,-0.09009009009009017
DNN ProtBERT - BLASTp,1e-21,3.4.22.37,15,0.8571428571428571,-0.05714285714285694
DNN ProtBERT - BLASTp,1e-21,3.4.22.38,15,0.967741935483871,-0.03440860215053765
DNN ProtBERT - BLASTp,1e-21,3.4.22.44,17,0.7647058823529412,-0.26470588235294124
DNN ProtBERT - BLASTp,1e-21,3.4.22.49,15,1.0,-0.19999999999999996
DNN ProtBERT - BLASTp,1e-21,3.4.22.52,18,1.0,-0.05555555555555558
DNN ProtBERT - BLASTp,1e-21,3.4.22.53,19,1.0,-0.08108108108108103
DNN ProtBERT - BLASTp,1e-21,3.4.22.71,19,1.0,-0.05555555555555558
DNN ProtBERT - BLASTp,1e-21,3.4.22.8,15,0.967741935483871,-0.03440860215053765
DNN ProtBERT - BLASTp,1e-21,3.4.23.12,18,0.7555555555555556,-0.0888888888888889
DNN ProtBERT - BLASTp,1e-21,3.4.23.21,15,0.967741935483871,-0.11925708699902249
DNN ProtBERT - BLASTp,1e-21,3.4.23.24,16,1.0,-0.030303030303030276
DNN ProtBERT - BLASTp,1e-21,3.4.23.5,15,0.8749999999999999,-0.047413793103448065
DNN ProtBERT - BLASTp,1e-21,3.4.24.11,14,0.8461538461538461,-0.17948717948717952
DNN ProtBERT - BLASTp,1e-21,3.4.24.13,14,0.9655172413793104,-0.10837438423645329
DNN ProtBERT - BLASTp,1e-21,3.4.24.35,14,0.9655172413793104,-0.08551724137931038
DNN ProtBERT - BLASTp,1e-21,3.4.24.36,15,1.0,-0.09677419354838712
DNN ProtBERT - BLASTp,1e-21,3.4.24.40,14,0.9655172413793104,-0.0025542784163473664
DNN ProtBERT - BLASTp,1e-21,3.4.24.56,15,0.8823529411764706,-0.13235294117647045
DNN ProtBERT - BLASTp,1e-21,3.4.24.64,14,0.75,-0.016666666666666607
DNN ProtBERT - BLASTp,1e-21,3.4.24.70,14,0.9655172413793104,-0.11936339522546424
DNN ProtBERT - BLASTp,1e-21,3.4.24.75,14,0.9285714285714286,-0.1428571428571429
DNN ProtBERT - BLASTp,1e-21,3.4.25.2,75,0.9932885906040269,-0.0064464853408690015
DNN ProtBERT - BLASTp,1e-21,3.5.1.1,17,0.9411764705882353,-0.06617647058823539
DNN ProtBERT - BLASTp,1e-21,3.5.1.103,14,1.0,-0.03448275862068961
DNN ProtBERT - BLASTp,1e-21,3.5.1.104,16,0.967741935483871,-0.07119021134593995
DNN ProtBERT - BLASTp,1e-21,3.5.1.105,14,0.7999999999999999,-0.02580645161290318
DNN ProtBERT - BLASTp,1e-21,3.5.1.11,16,0.787878787878788,-0.21645021645021656
DNN ProtBERT - BLASTp,1e-21,3.5.1.115,17,1.0,-0.030303030303030276
DNN ProtBERT - BLASTp,1e-21,3.5.1.122,16,1.0,-0.032258064516129004
DNN ProtBERT - BLASTp,1e-21,3.5.1.14,15,0.9032258064516129,-0.03655913978494618
DNN ProtBERT - BLASTp,1e-21,3.5.1.19,17,0.8333333333333333,-0.05913978494623651
DNN ProtBERT - BLASTp,1e-21,3.5.1.2,228,1.0,-0.00219780219780219
DNN ProtBERT - BLASTp,1e-21,3.5.1.23,16,1.0,-0.06666666666666665
DNN ProtBERT - BLASTp,1e-21,3.5.1.26,15,0.9655172413793104,-0.036945812807881784
DNN ProtBERT - BLASTp,1e-21,3.5.1.28,27,0.8275862068965517,-0.02758620689655178
DNN ProtBERT - BLASTp,1e-21,3.5.1.3,17,0.6666666666666667,-0.03508771929824561
DNN ProtBERT - BLASTp,1e-21,3.5.1.32,19,0.972972972972973,-0.028528528528528607
DNN ProtBERT - BLASTp,1e-21,3.5.1.4,19,0.8648648648648649,-0.06486486486486498
DNN ProtBERT - BLASTp,1e-21,3.5.1.44,115,0.9912280701754386,-0.004443929206275565
DNN ProtBERT - BLASTp,1e-21,3.5.1.47,16,0.9142857142857143,-0.05714285714285705
DNN ProtBERT - BLASTp,1e-21,3.5.1.56,14,0.962962962962963,-0.08296296296296302
DNN ProtBERT - BLASTp,1e-21,3.5.1.59,18,0.7368421052631577,-0.014619883040935533
DNN ProtBERT - BLASTp,1e-21,3.5.1.77,15,0.6857142857142857,-0.09312169312169316
DNN ProtBERT - BLASTp,1e-21,3.5.1.82,14,0.7878787878787878,-0.037878787878787845
DNN ProtBERT - BLASTp,1e-21,3.5.1.84,15,0.7096774193548386,-0.15795328142380427
DNN ProtBERT - BLASTp,1e-21,3.5.1.86,17,0.7586206896551724,-0.07290640394088665
DNN ProtBERT - BLASTp,1e-21,3.5.1.89,16,1.0,-0.032258064516129004
DNN ProtBERT - BLASTp,1e-21,3.5.1.97,17,0.8484848484848485,-0.12121212121212133
DNN ProtBERT - BLASTp,1e-21,3.5.1.98,34,0.955223880597015,-0.014047410008779737
DNN ProtBERT - BLASTp,1e-21,3.5.1.99,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,3.5.2.10,15,0.9655172413793104,-0.03218390804597704
DNN ProtBERT - BLASTp,1e-21,3.5.2.12,14,0.923076923076923,-0.06593406593406592
DNN ProtBERT - BLASTp,1e-21,3.5.2.15,14,0.9333333333333333,-0.0367816091954023
DNN ProtBERT - BLASTp,1e-21,3.5.2.17,15,1.0,-0.11111111111111105
DNN ProtBERT - BLASTp,1e-21,3.5.2.19,14,0.7058823529411764,-0.06072106261859578
DNN ProtBERT - BLASTp,1e-21,3.5.2.6,48,0.9787234042553191,-0.06963249516441006
DNN ProtBERT - BLASTp,1e-21,3.5.3.1,22,0.9361702127659575,-0.023126734505087954
DNN ProtBERT - BLASTp,1e-21,3.5.3.11,19,0.7,-0.1210526315789473
DNN ProtBERT - BLASTp,1e-21,3.5.3.12,20,1.0,-0.02564102564102566
DNN ProtBERT - BLASTp,1e-21,3.5.3.13,21,0.8500000000000001,-0.005555555555555647
DNN ProtBERT - BLASTp,1e-21,3.5.3.18,22,0.9333333333333332,-0.024242424242424176
DNN ProtBERT - BLASTp,1e-21,3.5.3.26,21,1.0,-0.024390243902439046
DNN ProtBERT - BLASTp,1e-21,3.5.3.3,21,0.9500000000000001,-0.023170731707317205
DNN ProtBERT - BLASTp,1e-21,3.5.3.6,28,0.9824561403508771,-0.0006379585326953263
DNN ProtBERT - BLASTp,1e-21,3.5.3.7,16,0.6451612903225806,-0.24516129032258066
DNN ProtBERT - BLASTp,1e-21,3.5.4.1,14,0.962962962962963,-0.16296296296296298
DNN ProtBERT - BLASTp,1e-21,3.5.4.19,111,0.9955156950672646,-0.009214325204250806
DNN ProtBERT - BLASTp,1e-21,3.5.4.2,60,1.0,-0.008403361344537896
DNN ProtBERT - BLASTp,1e-21,3.5.4.26,14,0.888888888888889,-0.07407407407407418
DNN ProtBERT - BLASTp,1e-21,3.5.4.33,14,0.962962962962963,-0.03988603988604
DNN ProtBERT - BLASTp,1e-21,3.5.4.4,51,0.9504950495049505,-0.04327855465958963
DNN ProtBERT - BLASTp,1e-21,3.5.4.40,15,0.9032258064516129,-0.03655913978494618
DNN ProtBERT - BLASTp,1e-21,3.5.4.42,15,0.9655172413793104,-0.06896551724137934
DNN ProtBERT - BLASTp,1e-21,3.5.4.44,14,0.9333333333333333,-0.0367816091954023
DNN ProtBERT - BLASTp,1e-21,3.5.4.6,14,1.0,-0.07692307692307698
DNN ProtBERT - BLASTp,1e-21,3.5.5.4,24,0.9387755102040817,-0.06377551020408168
DNN ProtBERT - BLASTp,1e-21,3.5.99.10,15,0.9032258064516129,-0.09072580645161288
DNN ProtBERT - BLASTp,1e-21,3.5.99.2,15,1.0,-0.03448275862068961
DNN ProtBERT - BLASTp,1e-21,3.5.99.7,17,0.9714285714285714,-0.026984126984127
DNN ProtBERT - BLASTp,1e-21,3.6.1.1,41,0.9350649350649352,-0.028398268398268423
DNN ProtBERT - BLASTp,1e-21,3.6.1.11,17,0.8484848484848485,-0.020898641588296796
DNN ProtBERT - BLASTp,1e-21,3.6.1.12,17,0.9696969696969697,-0.032196969696969724
DNN ProtBERT - BLASTp,1e-21,3.6.1.15,60,0.9333333333333333,-0.05833333333333346
DNN ProtBERT - BLASTp,1e-21,3.6.1.23,70,0.9855072463768115,-0.01491901108269389
DNN ProtBERT - BLASTp,1e-21,3.6.1.25,17,1.0,-0.030303030303030276
DNN ProtBERT - BLASTp,1e-21,3.6.1.26,15,1.0,-0.03448275862068961
DNN ProtBERT - BLASTp,1e-21,3.6.1.27,78,0.9936305732484078,-0.006617586235420858
DNN ProtBERT - BLASTp,1e-21,3.6.1.28,15,1.0,-0.032258064516129004
DNN ProtBERT - BLASTp,1e-21,3.6.1.29,17,0.9189189189189189,-0.009828009828009798
DNN ProtBERT - BLASTp,1e-21,3.6.1.31,62,0.9841269841269841,-0.01746031746031751
DNN ProtBERT - BLASTp,1e-21,3.6.1.43,15,1.0,-0.11111111111111105
DNN ProtBERT - BLASTp,1e-21,3.6.1.5,16,0.896551724137931,-0.029885057471264465
DNN ProtBERT - BLASTp,1e-21,3.6.1.55,16,0.6666666666666666,-0.20512820512820512
DNN ProtBERT - BLASTp,1e-21,3.6.1.57,18,1.0,-0.02857142857142858
DNN ProtBERT - BLASTp,1e-21,3.6.1.59,16,1.0,-0.06666666666666665
DNN ProtBERT - BLASTp,1e-21,3.6.1.62,17,0.9444444444444444,-0.13194444444444442
DNN ProtBERT - BLASTp,1e-21,3.6.1.74,13,1.0,-0.039999999999999925
DNN ProtBERT - BLASTp,1e-21,3.6.1.8,17,1.0,-0.030303030303030276
DNN ProtBERT - BLASTp,1e-21,3.6.1.9,73,0.9861111111111112,-0.04244913928012517
DNN ProtBERT - BLASTp,1e-21,3.6.4.10,16,0.9696969696969697,-0.032196969696969724
DNN ProtBERT - BLASTp,1e-21,3.6.4.12,282,0.9597197898423818,-0.009719789842381865
DNN ProtBERT - BLASTp,1e-21,3.6.4.13,244,0.9243697478991596,-0.013766837296248835
DNN ProtBERT - BLASTp,1e-21,3.6.4.6,14,1.0,-0.11111111111111105
DNN ProtBERT - BLASTp,1e-21,3.6.5.3,13,1.0,-0.13043478260869557
DNN ProtBERT - BLASTp,1e-21,3.7.1.9,15,0.6842105263157895,-0.15479876160990713
DNN ProtBERT - BLASTp,1e-21,3.8.1.3,15,0.7741935483870969,-0.004962779156327701
DNN ProtBERT - BLASTp,1e-21,3.9.1.3,13,1.0,-0.08333333333333337
DNN ProtBERT - BLASTp,1e-21,4.1.1.1,14,0.9333333333333333,-0.0367816091954023
DNN ProtBERT - BLASTp,1e-21,4.1.1.11,120,0.9916666666666667,-7.002801120459257e-05
DNN ProtBERT - BLASTp,1e-21,4.1.1.112,34,0.9538461538461539,-0.05062034739454102
DNN ProtBERT - BLASTp,1e-21,4.1.1.15,14,0.962962962962963,-0.03988603988604
DNN ProtBERT - BLASTp,1e-21,4.1.1.18,14,0.8148148148148148,-0.02910052910052907
DNN ProtBERT - BLASTp,1e-21,4.1.1.2,14,0.9655172413793104,-0.03218390804597704
DNN ProtBERT - BLASTp,1e-21,4.1.1.22,14,1.0,-0.17241379310344818
DNN ProtBERT - BLASTp,1e-21,4.1.1.23,158,0.9968454258675079,-2.0029042111069373e-05
DNN ProtBERT - BLASTp,1e-21,4.1.1.25,14,0.8750000000000001,-0.13815789473684226
DNN ProtBERT - BLASTp,1e-21,4.1.1.28,14,0.6666666666666666,-0.05128205128205132
DNN ProtBERT - BLASTp,1e-21,4.1.1.36,15,0.8823529411764706,-0.007352941176470673
DNN ProtBERT - BLASTp,1e-21,4.1.1.39,80,1.0,-0.019108280254776955
DNN ProtBERT - BLASTp,1e-21,4.1.1.45,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,4.1.1.47,15,1.0,-0.11111111111111105
DNN ProtBERT - BLASTp,1e-21,4.1.1.5,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,4.1.1.50,59,1.0,-0.008403361344537896
DNN ProtBERT - BLASTp,1e-21,4.1.1.61,14,0.9655172413793104,-0.04244031830238737
DNN ProtBERT - BLASTp,1e-21,4.1.1.65,109,1.0,-0.018181818181818188
DNN ProtBERT - BLASTp,1e-21,4.1.1.68,14,0.6086956521739131,-0.19202898550724645
DNN ProtBERT - BLASTp,1e-21,4.1.1.79,14,0.9285714285714286,-0.03201970443349755
DNN ProtBERT - BLASTp,1e-21,4.1.1.8,14,1.0,-0.10344827586206895
DNN ProtBERT - BLASTp,1e-21,4.1.1.82,14,0.9285714285714286,-0.03968253968253965
DNN ProtBERT - BLASTp,1e-21,4.1.1.9,14,1.0,-0.07692307692307698
DNN ProtBERT - BLASTp,1e-21,4.1.1.95,15,0.9333333333333333,-0.0367816091954023
DNN ProtBERT - BLASTp,1e-21,4.1.2.10,21,0.9523809523809523,-0.057644110275689164
DNN ProtBERT - BLASTp,1e-21,4.1.2.14,15,0.9655172413793104,-0.036945812807881784
DNN ProtBERT - BLASTp,1e-21,4.1.2.17,25,0.7111111111111111,-0.03026004728132392
DNN ProtBERT - BLASTp,1e-21,4.1.2.48,14,0.8666666666666666,-0.00952380952380949
DNN ProtBERT - BLASTp,1e-21,4.1.2.49,16,0.9375,-0.02840909090909094
DNN ProtBERT - BLASTp,1e-21,4.1.2.50,19,0.9473684210526315,-0.16959064327485374
DNN ProtBERT - BLASTp,1e-21,4.1.2.53,20,0.6666666666666667,-0.03508771929824572
DNN ProtBERT - BLASTp,1e-21,4.1.3.16,15,0.7499999999999999,-0.08333333333333315
DNN ProtBERT - BLASTp,1e-21,4.1.3.24,18,0.8333333333333334,-0.009803921568627416
DNN ProtBERT - BLASTp,1e-21,4.1.3.27,41,0.9512195121951219,-0.02814258911819889
DNN ProtBERT - BLASTp,1e-21,4.1.3.3,16,0.967741935483871,-0.03440860215053765
DNN ProtBERT - BLASTp,1e-21,4.1.3.34,20,0.48648648648648646,-0.0016380016380015405
DNN ProtBERT - BLASTp,1e-21,4.1.3.36,17,0.9411764705882353,-0.0379506641366224
DNN ProtBERT - BLASTp,1e-21,4.1.3.40,37,1.0,-0.01333333333333342
DNN ProtBERT - BLASTp,1e-21,4.1.3.6,15,0.6666666666666666,-0.05128205128205132
DNN ProtBERT - BLASTp,1e-21,4.1.99.14,14,0.962962962962963,-0.03988603988604
DNN ProtBERT - BLASTp,1e-21,4.1.99.17,102,1.0,-0.009708737864077777
DNN ProtBERT - BLASTp,1e-21,4.1.99.5,14,0.9655172413793104,-0.03218390804597704
DNN ProtBERT - BLASTp,1e-21,4.2.1.1,35,0.9705882352941176,-0.08169934640522869
DNN ProtBERT - BLASTp,1e-21,4.2.1.11,156,0.9967845659163987,-0.003236178819624569
DNN ProtBERT - BLASTp,1e-21,4.2.1.112,15,0.8666666666666667,-0.05185185185185193
DNN ProtBERT - BLASTp,1e-21,4.2.1.113,14,0.9655172413793104,-0.036945812807881784
DNN ProtBERT - BLASTp,1e-21,4.2.1.114,14,0.896551724137931,-0.039408866995073955
DNN ProtBERT - BLASTp,1e-21,4.2.1.116,15,0.606060606060606,-0.28606060606060596
DNN ProtBERT - BLASTp,1e-21,4.2.1.118,14,0.896551724137931,-0.016551724137931045
DNN ProtBERT - BLASTp,1e-21,4.2.1.120,14,0.9285714285714286,-0.20857142857142852
DNN ProtBERT - BLASTp,1e-21,4.2.1.129,14,0.7142857142857143,-0.2142857142857143
DNN ProtBERT - BLASTp,1e-21,4.2.1.130,14,0.896551724137931,-0.08173690932311628
DNN ProtBERT - BLASTp,1e-21,4.2.1.134,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,4.2.1.148,14,0.923076923076923,-0.03418803418803407
DNN ProtBERT - BLASTp,1e-21,4.2.1.150,14,0.4666666666666667,-0.03188405797101451
DNN ProtBERT - BLASTp,1e-21,4.2.1.17,32,0.8571428571428571,-0.05714285714285716
DNN ProtBERT - BLASTp,1e-21,4.2.1.18,14,0.8571428571428571,-0.19047619047619047
DNN ProtBERT - BLASTp,1e-21,4.2.1.22,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,4.2.1.33,227,0.9803921568627452,-0.01825407223022857
DNN ProtBERT - BLASTp,1e-21,4.2.1.39,14,0.4615384615384615,-0.15384615384615385
DNN ProtBERT - BLASTp,1e-21,4.2.1.44,14,0.9655172413793104,-0.06229143492769751
DNN ProtBERT - BLASTp,1e-21,4.2.1.46,14,0.888888888888889,-0.042735042735042805
DNN ProtBERT - BLASTp,1e-21,4.2.1.47,14,0.9333333333333333,-0.010256410256410331
DNN ProtBERT - BLASTp,1e-21,4.2.1.53,15,1.0,-0.0714285714285714
DNN ProtBERT - BLASTp,1e-21,4.2.1.55,14,0.4,-0.04285714285714287
DNN ProtBERT - BLASTp,1e-21,4.2.1.77,14,0.8461538461538461,-0.12615384615384606
DNN ProtBERT - BLASTp,1e-21,4.2.1.79,15,0.896551724137931,-0.08173690932311628
DNN ProtBERT - BLASTp,1e-21,4.2.1.8,18,0.972972972972973,-0.028528528528528607
DNN ProtBERT - BLASTp,1e-21,4.2.1.84,13,0.9285714285714286,-0.005494505494505475
DNN ProtBERT - BLASTp,1e-21,4.2.1.85,15,0.7200000000000001,-0.005714285714285894
DNN ProtBERT - BLASTp,1e-21,4.2.1.9,106,1.0,-0.004739336492890933
DNN ProtBERT - BLASTp,1e-21,4.2.1.91,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,4.2.1.96,55,1.0,-0.00917431192660556
DNN ProtBERT - BLASTp,1e-21,4.2.1.99,15,0.8571428571428571,-0.02955665024630527
DNN ProtBERT - BLASTp,1e-21,4.2.2.1,23,0.851063829787234,-0.1331151118385161
DNN ProtBERT - BLASTp,1e-21,4.2.2.12,21,0.7894736842105262,-0.08947368421052626
DNN ProtBERT - BLASTp,1e-21,4.2.2.23,20,1.0,-0.02564102564102566
DNN ProtBERT - BLASTp,1e-21,4.2.2.3,29,0.8846153846153846,-0.09294871794871795
DNN ProtBERT - BLASTp,1e-21,4.2.2.8,20,0.9230769230769231,-0.028340080971659964
DNN ProtBERT - BLASTp,1e-21,4.2.2.9,27,0.9811320754716981,-0.037735849056603765
DNN ProtBERT - BLASTp,1e-21,4.2.3.12,14,0.923076923076923,-0.2564102564102564
DNN ProtBERT - BLASTp,1e-21,4.2.3.13,14,0.7142857142857143,-0.1428571428571429
DNN ProtBERT - BLASTp,1e-21,4.2.3.152,14,1.0,-0.03448275862068961
DNN ProtBERT - BLASTp,1e-21,4.2.3.3,32,0.9846153846153847,-0.0004884004884005977
DNN ProtBERT - BLASTp,1e-21,4.2.99.18,126,0.9880478087649401,-0.008128130050080729
DNN ProtBERT - BLASTp,1e-21,4.3.1.1,21,1.0,-0.024390243902439046
DNN ProtBERT - BLASTp,1e-21,4.3.1.12,19,0.6,-0.0482758620689655
DNN ProtBERT - BLASTp,1e-21,4.3.1.14,24,0.9787234042553191,-0.022201665124884307
DNN ProtBERT - BLASTp,1e-21,4.3.1.16,21,0.9545454545454545,-0.024312896405919604
DNN ProtBERT - BLASTp,1e-21,4.3.1.2,19,1.0,-0.027027027027026973
DNN ProtBERT - BLASTp,1e-21,4.3.1.24,29,0.9473684210526316,-0.03508771929824561
DNN ProtBERT - BLASTp,1e-21,4.3.1.27,21,0.975609756097561,-0.023228803716608626
DNN ProtBERT - BLASTp,1e-21,4.3.1.3,48,1.0,-0.021276595744680882
DNN ProtBERT - BLASTp,1e-21,4.3.2.10,183,1.0,-0.002739726027397249
DNN ProtBERT - BLASTp,1e-21,4.3.2.7,14,1.0,-0.07692307692307698
DNN ProtBERT - BLASTp,1e-21,4.3.2.9,14,1.0,-0.06666666666666665
DNN ProtBERT - BLASTp,1e-21,4.3.3.5,14,0.8,-0.13333333333333341
DNN ProtBERT - BLASTp,1e-21,4.3.3.6,88,1.0,-0.005714285714285783
DNN ProtBERT - BLASTp,1e-21,4.4.1.1,16,0.8387096774193549,-0.10537634408602148
DNN ProtBERT - BLASTp,1e-21,4.4.1.14,14,0.9655172413793104,-0.03218390804597704
DNN ProtBERT - BLASTp,1e-21,4.4.1.15,14,0.5925925925925927,-0.03259259259259262
DNN ProtBERT - BLASTp,1e-21,4.4.1.17,16,1.0,-0.032258064516129004
DNN ProtBERT - BLASTp,1e-21,4.4.1.5,37,0.9428571428571428,-0.015320910973084856
DNN ProtBERT - BLASTp,1e-21,4.6.1.1,22,0.9,-0.05789473684210522
DNN ProtBERT - BLASTp,1e-21,4.6.1.15,15,0.9333333333333333,-0.0367816091954023
DNN ProtBERT - BLASTp,1e-21,4.6.1.16,15,1.0,-0.03448275862068961
DNN ProtBERT - BLASTp,1e-21,4.6.1.17,44,0.9887640449438202,-0.0120198588973085
DNN ProtBERT - BLASTp,1e-21,4.6.1.18,18,1.0,-0.11111111111111116
DNN ProtBERT - BLASTp,1e-21,4.6.1.2,18,1.0,-0.02857142857142858
DNN ProtBERT - BLASTp,1e-21,4.6.1.24,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,4.99.1.2,14,0.9655172413793104,-0.07662835249042144
DNN ProtBERT - BLASTp,1e-21,4.99.1.3,14,1.0,-0.07692307692307698
DNN ProtBERT - BLASTp,1e-21,5.1.1.1,117,0.9827586206896551,-0.004403642334676716
DNN ProtBERT - BLASTp,1e-21,5.1.1.4,14,0.75,-0.08333333333333326
DNN ProtBERT - BLASTp,1e-21,5.1.2.2,18,0.8387096774193548,-0.17204301075268802
DNN ProtBERT - BLASTp,1e-21,5.1.3.1,35,0.958904109589041,-0.016046966731898205
DNN ProtBERT - BLASTp,1e-21,5.1.3.13,17,0.9411764705882353,-0.0745098039215687
DNN ProtBERT - BLASTp,1e-21,5.1.3.14,22,0.8372093023255814,-0.037209302325581395
DNN ProtBERT - BLASTp,1e-21,5.1.3.17,19,1.0,-0.08571428571428574
DNN ProtBERT - BLASTp,1e-21,5.1.3.22,17,0.9375,-0.03427419354838712
DNN ProtBERT - BLASTp,1e-21,5.1.3.26,17,0.7333333333333334,-0.11264367816091947
DNN ProtBERT - BLASTp,1e-21,5.1.3.3,21,0.9268292682926829,-0.08472400513478817
DNN ProtBERT - BLASTp,1e-21,5.1.3.37,17,0.8823529411764706,-0.007352941176470673
DNN ProtBERT - BLASTp,1e-21,5.1.3.4,16,0.9032258064516129,-0.006674082313681828
DNN ProtBERT - BLASTp,1e-21,5.1.3.7,14,0.5806451612903226,-0.21700879765395897
DNN ProtBERT - BLASTp,1e-21,5.1.99.4,16,0.5555555555555556,-0.05555555555555558
DNN ProtBERT - BLASTp,1e-21,5.1.99.6,49,0.9896907216494846,-0.021269669017905612
DNN ProtBERT - BLASTp,1e-21,5.2.1.13,15,1.0,-0.03448275862068961
DNN ProtBERT - BLASTp,1e-21,5.2.1.2,15,0.7333333333333333,-0.023655913978494647
DNN ProtBERT - BLASTp,1e-21,5.2.1.8,146,1.0,-0.01038062283737029
DNN ProtBERT - BLASTp,1e-21,5.3.1.13,14,0.9655172413793104,-0.0025542784163473664
DNN ProtBERT - BLASTp,1e-21,5.3.1.14,14,1.0,-0.0714285714285714
DNN ProtBERT - BLASTp,1e-21,5.3.1.24,82,1.0,-0.012195121951219523
DNN ProtBERT - BLASTp,1e-21,5.3.1.25,14,1.0,-0.21739130434782605
DNN ProtBERT - BLASTp,1e-21,5.3.1.26,13,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,5.3.1.6,91,0.9888888888888888,-0.017137476459510248
DNN ProtBERT - BLASTp,1e-21,5.3.3.10,16,0.8333333333333334,-0.14583333333333337
DNN ProtBERT - BLASTp,1e-21,5.3.99.2,23,0.9787234042553191,-0.08510638297872342
DNN ProtBERT - BLASTp,1e-21,5.3.99.6,32,1.0,-0.049180327868852514
DNN ProtBERT - BLASTp,1e-21,5.4.2.12,42,1.0,-0.012048192771084376
DNN ProtBERT - BLASTp,1e-21,5.4.2.6,14,0.962962962962963,-0.08296296296296302
DNN ProtBERT - BLASTp,1e-21,5.4.3.3,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,5.4.4.2,20,0.9473684210526316,-0.05847953216374269
DNN ProtBERT - BLASTp,1e-21,5.4.99.12,129,1.0,-0.0038610038610038533
DNN ProtBERT - BLASTp,1e-21,5.4.99.16,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,5.4.99.2,14,0.9655172413793104,-0.036945812807881784
DNN ProtBERT - BLASTp,1e-21,5.4.99.22,14,0.7741935483870968,-0.04086021505376336
DNN ProtBERT - BLASTp,1e-21,5.4.99.23,14,0.8148148148148148,-0.02910052910052907
DNN ProtBERT - BLASTp,1e-21,5.4.99.24,14,0.896551724137931,-0.08173690932311628
DNN ProtBERT - BLASTp,1e-21,5.4.99.25,140,1.0,-0.007194244604316502
DNN ProtBERT - BLASTp,1e-21,5.4.99.28,14,0.8750000000000001,-0.06018518518518534
DNN ProtBERT - BLASTp,1e-21,5.4.99.30,14,0.9655172413793104,-0.036945812807881784
DNN ProtBERT - BLASTp,1e-21,5.4.99.5,14,0.923076923076923,-0.08974358974358976
DNN ProtBERT - BLASTp,1e-21,5.5.1.1,14,0.8333333333333333,-0.01851851851851849
DNN ProtBERT - BLASTp,1e-21,5.5.1.4,28,0.9818181818181818,-0.03842195540308735
DNN ProtBERT - BLASTp,1e-21,5.5.1.7,14,0.8461538461538461,-0.0461538461538461
DNN ProtBERT - BLASTp,1e-21,5.6.1.7,73,1.0,-0.006896551724137945
DNN ProtBERT - BLASTp,1e-21,5.6.2.1,19,1.0,-0.027027027027026973
DNN ProtBERT - BLASTp,1e-21,5.6.2.2,37,1.0,-0.04225352112676051
DNN ProtBERT - BLASTp,1e-21,6.1.1.12,21,0.9500000000000001,-0.019767441860465196
DNN ProtBERT - BLASTp,1e-21,6.1.1.23,44,0.9777777777777777,-0.04444444444444451
DNN ProtBERT - BLASTp,1e-21,6.2.1.14,16,1.0,-0.030303030303030276
DNN ProtBERT - BLASTp,1e-21,6.2.1.20,14,0.896551724137931,-0.1273209549071619
DNN ProtBERT - BLASTp,1e-21,6.2.1.22,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,6.2.1.3,53,0.8235294117647058,-0.027611044417767183
DNN ProtBERT - BLASTp,1e-21,6.2.1.30,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,6.2.1.41,14,0.7999999999999999,-0.04137931034482756
DNN ProtBERT - BLASTp,1e-21,6.2.1.45,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,6.2.1.5,141,0.9822064056939502,-0.0036349771225216987
DNN ProtBERT - BLASTp,1e-21,6.2.1.64,14,1.0,-0.03703703703703698
DNN ProtBERT - BLASTp,1e-21,6.3.1.2,43,0.9382716049382717,-0.01144233664558858
DNN ProtBERT - BLASTp,1e-21,6.3.1.20,18,0.9714285714285714,-0.030252100840336138
DNN ProtBERT - BLASTp,1e-21,6.3.2.12,15,0.9032258064516129,-0.04608294930875578
DNN ProtBERT - BLASTp,1e-21,6.3.2.17,16,0.9032258064516129,-0.006674082313681828
DNN ProtBERT - BLASTp,1e-21,6.3.2.2,56,1.0,-0.009009009009009139
DNN ProtBERT - BLASTp,1e-21,6.3.2.29,15,0.888888888888889,-0.042735042735042916
DNN ProtBERT - BLASTp,1e-21,6.3.2.3,25,1.0,-0.020408163265306145
