tool_name,fold,label,precision,recall,f1_score,identity
models_ensemble,1,3.5.1.28,0.9047619047619048,0.9047619047619048,0.9047619047619048,60
models_ensemble,1,3.5.1.29,0.3333333333333333,0.4,0.3636363636363636,60
models_ensemble,1,3.5.1.3,0.6666666666666666,0.5,0.5714285714285715,60
models_ensemble,1,3.5.1.32,0.8333333333333334,0.8,0.816326530612245,60
models_ensemble,1,3.5.1.4,0.7777777777777778,0.5384615384615384,0.6363636363636364,60
models_ensemble,1,3.5.1.41,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.42,1.0,0.9473684210526315,0.972972972972973,60
models_ensemble,1,3.5.1.44,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.46,1.0,0.9411764705882353,0.9696969696969697,60
models_ensemble,1,3.5.1.47,0.9696969696969697,0.8648648648648649,0.9142857142857143,60
models_ensemble,1,3.5.1.49,1.0,0.6428571428571429,0.782608695652174,60
models_ensemble,1,3.5.1.5,1.0,0.9933774834437086,0.9966777408637874,60
models_ensemble,1,3.5.1.52,1.0,0.7777777777777778,0.8750000000000001,60
models_ensemble,1,3.5.1.53,0.7857142857142857,0.8461538461538461,0.8148148148148148,60
models_ensemble,1,3.5.1.54,0.95,0.8260869565217391,0.8837209302325583,60
models_ensemble,1,3.5.1.56,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.59,0.25,0.1111111111111111,0.15384615384615383,60
models_ensemble,1,3.5.1.6,0.7142857142857143,0.22727272727272727,0.3448275862068965,60
models_ensemble,1,3.5.1.68,1.0,0.8125,0.896551724137931,60
models_ensemble,1,3.5.1.77,0.8,0.47058823529411764,0.5925925925925927,60
models_ensemble,1,3.5.1.81,0.25,0.25,0.25,60
models_ensemble,1,3.5.1.82,0.5454545454545454,0.3333333333333333,0.41379310344827586,60
models_ensemble,1,3.5.1.84,0.7777777777777778,0.6774193548387096,0.7241379310344828,60
models_ensemble,1,3.5.1.86,0.9166666666666666,0.8461538461538461,0.8799999999999999,60
models_ensemble,1,3.5.1.87,0.6,0.5769230769230769,0.5882352941176471,60
models_ensemble,1,3.5.1.88,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.89,1.0,0.9285714285714286,0.962962962962963,60
models_ensemble,1,3.5.1.9,0.9411764705882353,1.0,0.9696969696969697,60
models_ensemble,1,3.5.1.91,1.0,0.8888888888888888,0.9411764705882353,60
models_ensemble,1,3.5.1.94,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.96,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.97,0.6363636363636364,0.4666666666666667,0.5384615384615385,60
models_ensemble,1,3.5.1.98,1.0,0.9285714285714286,0.962962962962963,60
models_ensemble,1,3.5.1.99,1.0,0.7894736842105263,0.8823529411764706,60
models_ensemble,1,3.5.2.1,1.0,0.9821428571428571,0.9909909909909909,60
models_ensemble,1,3.5.2.10,0.9411764705882353,0.9411764705882353,0.9411764705882353,60
models_ensemble,1,3.5.2.12,0.9375,0.9375,0.9375,60
models_ensemble,1,3.5.2.15,1.0,1.0,1.0,60
models_ensemble,1,3.5.2.17,1.0,1.0,1.0,60
models_ensemble,1,3.5.2.19,0.7647058823529411,0.8125,0.787878787878788,60
models_ensemble,1,3.5.2.2,0.9393939393939394,1.0,0.96875,60
models_ensemble,1,3.5.2.3,1.0,0.9821428571428571,0.9909909909909909,60
models_ensemble,1,3.5.2.5,1.0,0.9411764705882353,0.9696969696969697,60
models_ensemble,1,3.5.2.6,1.0,0.42105263157894735,0.5925925925925926,60
models_ensemble,1,3.5.2.7,1.0,1.0,1.0,60
models_ensemble,1,3.5.2.9,1.0,0.8888888888888888,0.9411764705882353,60
models_ensemble,1,3.5.3.1,1.0,0.8333333333333334,0.9090909090909091,60
models_ensemble,1,3.5.3.11,0.6666666666666666,0.34782608695652173,0.4571428571428571,60
models_ensemble,1,3.5.3.12,1.0,0.8,0.888888888888889,60
models_ensemble,1,3.5.3.13,0.7872340425531915,0.9736842105263158,0.8705882352941177,60
models_ensemble,1,3.5.3.15,1.0,0.9583333333333334,0.9787234042553191,60
models_ensemble,1,3.5.3.18,1.0,0.9473684210526315,0.972972972972973,60
models_ensemble,1,3.5.3.23,1.0,0.9622641509433962,0.9807692307692307,60
models_ensemble,1,3.5.3.24,0.7407407407407407,0.8,0.7692307692307692,60
models_ensemble,1,3.5.3.26,1.0,1.0,1.0,60
models_ensemble,1,3.5.3.3,1.0,0.9523809523809523,0.975609756097561,60
models_ensemble,1,3.5.3.4,1.0,0.9375,0.967741935483871,60
models_ensemble,1,3.5.3.6,0.9523809523809523,1.0,0.975609756097561,60
models_ensemble,1,3.5.3.7,0.3333333333333333,0.4,0.3636363636363636,60
models_ensemble,1,3.5.3.8,1.0,0.9565217391304348,0.9777777777777777,60
models_ensemble,1,3.5.3.9,0.9,0.75,0.8181818181818182,60
models_ensemble,1,3.5.4.1,0.38461538461538464,0.45454545454545453,0.41666666666666663,60
models_ensemble,1,3.5.4.10,1.0,1.0,1.0,60
models_ensemble,1,3.5.4.12,0.896551724137931,0.9629629629629629,0.9285714285714286,60
models_ensemble,1,3.5.4.13,1.0,0.8333333333333334,0.9090909090909091,60
models_ensemble,1,3.5.4.16,1.0,1.0,1.0,60
models_ensemble,1,3.5.4.19,1.0,0.9,0.9473684210526316,60
models_ensemble,1,3.5.4.2,1.0,0.72,0.8372093023255813,60
models_ensemble,1,3.5.4.25,1.0,1.0,1.0,60
models_ensemble,1,3.5.4.26,0.6666666666666666,1.0,0.8,60
